start	end	text
320500	324860	might be a API call which is actually putting the data that will be an also
324860	332380	need like you know promise rough-handed you go to any built-in application you
332380	340540	will see n number of API calls are being done let's say if I reload this page so
340540	344900	let's say if you see these two calls are done how would you consume their data so
344900	348460	in order to understand all of them you have to know what's a behind the scenes
348460	353700	things are happening so we'll come to them each one by one step when you
353700	358140	actually how you build an API or how do you consume more amount of APIs are
358140	362260	doing with a post put update calls all of them you'll see great amount of
362260	368980	examples post react but currently we are introducing a good topics at our length
368980	374860	right if I overburden you guys with more more amount of more things then it would
374900	378540	be really difficult to get the understanding about the topics that we
378540	389980	are discussing so anyone else having any other doubts guys anyone else having
389980	399940	any other doubts does anyone else feels same as Kabir that the topics that we
399940	406300	have recently discussed are more like you know or theoretical but connecting
406300	410500	them with the real-time will take more time for you guys
410500	433660	I see one thumbs up okay let's bring in chat guys like whatsapp but just let me
433660	439300	know whether are you able to follow up with whole asynchronous JS have you got
439300	446060	the understanding about asynchronous JS right
446060	471940	okay yeah so that things will come guys like with practice like as some bit
471940	477700	says you if you see building projects is an actual use case where you will be
477700	482700	seeing it as we build few more projects you'll be seeing them but few things
482700	486340	comes from our point of view is that actually teaching you the basics of it
486340	492860	then building things up on that one right so but any any other doubts like
492860	496660	if you have any other concerns from the topics we have discussed in case if you
496660	507220	didn't understand any of the use case do let me know okay because asynchronous
507220	511580	JS is one of the interviewers kind of favorite topic when they want to really
511580	516900	understand things right how you would you make a series calls now when I say
516900	522500	that we are all we have discussed in terms of like calls right making series
523500	532100	consuming data from third source party like it can be file or simple array or
532100	539260	object or any data source so these are the most common use cases where you're
539260	544340	going to deal with them at real time how would you consume all of them and how
544340	548540	would you use use easy use case like this will come with more amount of
548540	557460	experience like when to make what sort of calls and all those things still I
557460	566780	see okay but any other things guys if you want to flag if you have any
566780	573060	challenges but I want to talk about one thing is that again our disclaimer we
573060	582100	have four classes left in order to complete HTML CSS and JS part this will
582100	588140	cover all core fundamentals and basics of your web development once these are
588140	595780	done we'll be moving with the react react JS to be specific make sure that
595780	604860	you are pretty much clear with each of topic so that we leverage this in a
604860	609900	better way so that we can understand this thing in a better way I hope this
609900	614780	point is clear guys so that if you are clear with this each of one you will be
614780	619740	able to understand this one in a better way if you are lacking somewhere then it
619740	624460	would be a tricky for you also like why even if I explain multiple times there
624500	627780	might be a few things that you should be knowing basics of them and these are the
627780	632700	basics that we have covered hope you revise everything and there will be a
632700	638740	context coming after this for class so be prepared with them so that you you
638740	643060	know test your knowledge right so be prepared with that part and try to
643060	655060	attempt it okay will it be theoretical I'm not exactly sure something let's
655060	668180	let's not keep it that way let's go and try it out okay it will be 50-50 you can
668180	675780	say okay there might be some questions asked there might be things on a
675780	682980	synchronous chairs okay but as I've seen that most of the people who were
682980	687900	actually attending classes and you know trying to attend the mock sorry contest
687900	692580	they are doing better and they're also raising flags on questions like how
692580	698260	there can be multiple answers or the P1 answer is wrong I appreciate your
698260	702660	efforts and going into you know understanding each of them one by one
702660	707540	but if there is someone who haven't taken earlier marks right I would request
707540	715660	everyone of you go and take you know in the practice mode open the can we pick
715660	720380	it up once we get started with that topic actually because that would be
720500	731260	better way to explain things on that okay great just a second guys I just
731260	736260	want to see how we are doing in terms of batch
736260	753540	anyways so this can we get started with today's content great so let's not wait
753540	758980	anymore and we'll get started with this class I think good enough people are
758980	765500	there that's 12 minutes up now so today's class and the class is mostly
765500	772340	based on some topic called polyphils okay but now I have raised this word
772340	776340	earlier also but do you know what this polyfill is what why we call it as a
776340	782220	something called as a polyfill does anyone know this keyword I see one
782220	790660	thumbs up can you two people can you guys type it down personally to me what
790660	799060	you understand by a polyfill guys Muneshwar Opendra what's your understanding
799060	813660	related to it what is an polyfill okay nice Muneshwar are you typing it down
813660	825340	okay great so there are two definitions that I got it both are actually trying
825340	830220	to explain what polyfill is but let's see let's understand going back to
830220	838420	JavaScript right where does this HTML JS and CSS are actually passed into and
838420	843500	where this are working on which is the machine is actually executing them
843500	850740	guys I think everyone knows this answer just want to know like where do you
850740	858980	where you use actually this HTML CSS and where this is actually executed or
858980	865860	past like where do you open a website what is a tool you use to open a
865860	873140	website browser right now all these things are done in a browser now if you
873140	880060	remember browser is providing us some API's right like API's when I say
880060	886460	inside a window you will see that there is something like document there is
886460	894780	something like location there are storages most of the things are being
894780	904300	provided by a browser right guys do you agree that browser is actually providing
904300	910460	us this list of API's to in order to build or develop now even if I type down
910460	915020	like array at heart if you see remember in our inspect console tab I used to
915020	921260	type it down array.prototype right all of those things I used to type it down
921300	927300	and this array is also defined where if I write down directly in a browser I'm
927300	932260	able to access array right I'm able to write down console directly logics how
932260	935220	this is able to work
939700	947180	this is because whenever you install browser right all JS code is already
947180	951860	present in that array array related information is there object related
951860	955860	information is there function function related information is there do you guys
955860	960580	agree with that part guys that everything is present in the browser
960580	965740	be pre-packed like if you want to see let's say this is an browser where we
965740	971660	haven't written any code but if I go into console like I can type down array
971700	978980	see I'm having this number of arrays I can type down object if you see I'm
978980	982460	getting this amount of things this all things are actually coming along with
982460	989180	the browser itself now who is actually building the browser am I are we
989180	995020	responsible or any companies are responsible or is there any common body
995020	1003220	or everyone have their own set of specifications who is actually owning
1003220	1014740	or managing the browsers guys who is actually managing the browsers
1015340	1026220	companies like let's say who is who is the owner of Chrome Google everyone
1026220	1042220	knows that then if I write Bing who is the owner of Bing Microsoft and then
1042220	1044740	Safari
1051660	1066980	Apple so even there is one more thing Firefox just Mozilla corporation now are
1066980	1070700	the developers of this four companies sitting together and building this apps
1070700	1074300	or their each individual team is actually building as per their own
1074300	1079980	requirement each everyone is building as per their own use case right whatever
1079980	1084820	they want to add that's where that's where this different browsers are like
1084820	1088780	we might prefer Chrome better than any other or Bing is preferred better than
1088780	1093580	Firefox Safari now the developers specifically prefer Chrome there's a
1093580	1098060	reason for that because we were able to debug in a better way we are able to see
1098060	1102380	the code write down the things isn't it that's where Chrome is actually better
1102380	1108980	application now even if you go these are the latest browsers but do you remember
1108980	1122620	something like Internet Explorer Netscape old browsers these are old
1122620	1127660	browsers now let's say this is actually managed by Microsoft itself isn't it
1127660	1135220	now Microsoft in between left this project and they started this one right
1135220	1141820	Bing from scratch again to compete with the world the left Internet Explorer
1141820	1146940	they stopped releasing new versions and this they built this one but if you see
1146940	1155380	what happened our HTML CSS JS code all is passed into this set of machines and
1155380	1160340	this set of machines are not same each company is building own machine and we
1160340	1166180	don't know where things will be working right now so what poly fields are let's
1166180	1171380	say there are some latest versions let's say there are some functions let's say
1171380	1175620	there is some like let's say you say that some methods newly introduced
1175620	1182020	mothers let's say promised at all okay we need to see whether this particular
1182020	1187180	method is actually supported in all of them we are not sure right we don't know
1187180	1192500	whether all these things are supporting that one we know that this promised at
1192500	1196740	all is coming from browser we have checked in the chrome but our website is
1196740	1200220	not specifically supposed to run in chrome is it supposed to run in all the
1200220	1207780	applications right wherever user opens do you guys agree with that point we
1207780	1213020	have to build application cross-functional sent it now there is a
1213020	1226020	one website do you guys know this can I use this actually websites gives you
1226020	1231860	information about actually which feature is available in which browser like it
1231860	1237580	shows a browser compatibility let's say if I tried on promised at all and enter
1237580	1242260	it what it gives me it gives me the different browsers like chrome it's
1242260	1248100	Safari Firefox Opera right now they'll give you actually let's say promised at
1248100	1251380	all JavaScript built-in or promised our
1251380	1255540	prototype but finally all these methods where they are available if you see in
1255540	1262500	the Internet Explorer is not supported anymore okay this this actually website
1262500	1267460	gives you information about like which is actually supporting right now in
1267460	1275140	case in case let's say if you see opera mini right opera mini that doesn't have
1275140	1279460	any information here we don't know if they are supporting it like promised at
1279460	1286100	all sector or UC browser do you remember UC browser Chinese browser which used to
1286100	1292580	come in mobile right by the browser so there are many things there are
1292580	1296900	different machines built by different teams so we don't know whether it is
1296900	1300580	actually supported if you see our promised at all sector is actually
1300580	1305180	supported for the ninety five percent and promised at all is supported ninety
1305180	1309900	six percent but there are some use cases which are not actually supported now but
1309900	1317020	how do you deal with them like what if let's say if you see a banks right banks
1317020	1328540	even in most of the let's five years back banks used to prefer I browser do
1328540	1334300	you know this they used to prefer only Internet Explorer mostly five years back
1334300	1340700	they actually used to write now a person like a web developer like us was
1340700	1345700	actually building for a crow and this people Microsoft people are not you know
1345700	1350020	building this one but whatever we are supporting chrome we are supposed to
1350020	1355380	support in this IE then what we used to do right if there is a some API or some
1355380	1359420	method like let's say this is a promised at all is available in chrome not
1359420	1366820	available in IE then we used to write a custom function like a promise start my
1366820	1373500	all which used to actually take care of replicating the behavior what actually
1373620	1378340	doing so that we ourselves are building this common API's and so that it is
1378340	1383980	supported in cross browsers and this custom function whatever you have
1383980	1388260	written which is replicating actual behavior in order to support all the
1388260	1392580	application this is called a polyfill polyfills for the non supportive
1392580	1399300	browsers or non you know which doesn't have that feature is this point here
1399300	1409340	is what is polyfill now so this is actually five years before five years
1409340	1419460	this was actually one of the interviews focused questions because they used to
1419460	1424700	ask them specifically because web once you develop in one browser it should be
1424700	1428900	supporting in other browsers so how would you make it compatible so if you
1428940	1433620	are this is a production bug right so no one wants like one working in one web
1433620	1438340	not working in other web so you they they used to specifically see whether a
1438340	1443840	developer is able to write the code but today's world mostly all the browsers
1443840	1449180	are well maintained and they're doing it well the teams are doing well to keep it
1449180	1453700	up with you keep it up with in sync with ECMA script but what happened is like
1453700	1458340	because this was asked in earlier interviews they're still asking right
1458340	1470500	writing up polyfills write a polyfill for let's say some for some dash any
1470500	1473980	function whichever you have it in JavaScript they asked you to write your
1473980	1482700	own library method is this clear guys what polyfill is and why we have to
1482700	1489980	learn it and why the interviewers used to ask and okay so now we have two
1489980	1495140	classes on polyfills first okay these are interview specific so one in class
1495140	1499940	we will discuss about discuss about HOF in other class we'll discuss about call
1499940	1507220	wind up like okay we'll discuss these two topics okay in today's class we'll
1507220	1514780	cover HOF where if you see an array with three had three functions map filter
1514780	1526020	reduce and for each okay if time permits I'll pick up flat also this five
1526020	1530660	functions this five functions without using these functions will write our own
1531660	1539420	okay we'll try to implement on our own guys I'll come to that some bit I'll
1539420	1545980	come to that we'll talk about that okay but we have to we have other than flat
1545980	1553320	we have discussed each of this function isn't it I hope all of you know the
1553320	1558380	meaning of it so that we'll get started with this implementation okay let's say
1558380	1568300	I go back into our code now if even if you go and see this right filter let's
1568300	1574460	say if I search it let's say in global if you see only 17 percent they
1574460	1581420	supported all other people are not supporting it like most people are you
1581420	1585660	see in Chrome they are not supporting it particularly you can verify like where
1585660	1591940	it is supported why it is not supported okay you can use this website well pin
1591940	1602300	this one I mean back in my days when I used to code for Deutsche Bank I used to
1602300	1605580	use this website because they used to use IE Internet Explorer which was like
1605580	1611740	really difficult for me to write any logics and cross browser testing we had
1611740	1617620	to do we had to do many things okay and other than this thing guys I have added
1617620	1623820	the screenshots which you asked for me like related to this okay guys I hope
1623820	1627500	you are able to understand when I when I have written this way I try to replicate
1627500	1634780	it what we have written in notes like so that you can figure out the output and
1634780	1641300	also I added related to slice and splice because this is also asked in
1641300	1644460	interview like what's the difference between array dot slice or array dot
1644460	1655300	splice okay hope you go through this one push this code already okay thank you
1655300	1667460	guys so let's start with our last coding okay first and foremost polyfill
1667460	1675740	that we are going to pick is about for each let's say for the start chase now
1675740	1685780	yeah class number 27 right some so guess how do you define for each what do you
1685780	1693300	think for each is firstly just want to know what's your understanding on for
1693300	1703220	each let's say I have array of 1 2 3 4 5 6 let's say this number numbers are
1703220	1709460	there now what for it used to help me out every item in an array it is an
1709460	1715820	iterator can I say it is an iterator right let's say if I do array dot for
1715820	1723620	each first it used to take a callback function isn't it it takes a callback
1723620	1728980	function inside this callback function it used to provide support like what all
1728980	1733940	it used to provide support it used to give each element to us also it is to
1733940	1742500	provide index right if you remember callback function value current element
1742500	1747220	value and index and the array itself like if you need even array you will be
1747220	1752460	able to access it let me show you once an outputting this thing how this thing
1752460	1757460	looks let's say index and array all of them
1761380	1765900	clear node
1772500	1791220	okay if you see it here what just happened it prints first number like
1791220	1796580	element one then it is you give me index and then it is giving me an array right
1796580	1801740	and depending on whatever operation whatever operation I have to do let's
1801780	1806700	say if I'm trying to multiply each element let's say I try to say that
1806700	1815060	return element into twice okay let's say I'm doing this logic now tell me one
1815060	1820940	thing does this for each returns anything or does it for each returns
1820940	1827340	anything or it's just like an iterator it's like a for loop do I get anything
1827340	1832540	in return by directly or it manipulates existing array what do you think like
1832540	1840260	if I do console dot log array what it should be if whether this it will be
1840260	1847140	multiplied all the things will be multiplied like two four six eight what
1847140	1851260	could be the output here firstly when I print array itself like it should be
1851260	1862420	this order or it should be this order it manipulates existing array okay how
1862420	1866620	many if you think that it if you think that it is manipulating existing array
1866620	1871100	give me thumbs up if you think that it doesn't manipulate existing array give
1871100	1879380	me thumbs down okay three people say that it manipulates okay let's see this
1879380	1887140	what is actually happening if I try to print it now okay clear it if I try to
1887140	1890900	do this do you see it here that it doesn't manipulate existing array
1890900	1898420	firstly guys whoever give me four thumbs up it is not actually touching the
1898420	1905220	existing array but it you know multiplies each index and whatever you
1905220	1912620	need it right you have to store in a new array value okay if you see let's say
1912620	1918420	if now whether this will be actually returning here you see here I'm trying
1918420	1923020	to store in something in array one whether this will be having anything
1923020	1928860	value now what could be the output of area one case firstly I'll come to that
1929020	1936180	I'll come to that but do you think that what will do think here output should be
1936180	1945700	two four six or here we have figured out that it is one two three itself let's
1946180	1963260	it is two four six if you see I'm receiving an undefined check now if I
1963260	1969700	want to manipulate let's say if I want to manipulate existing array firstly you
1969740	1981700	know remember one thing for each doesn't return new array okay it doesn't return
1981700	1987780	new array if I want to if I want to manipulate existing array what I can do
1987780	1998180	it here is that I can select array dot index equal to this one is this clear
1998220	2003700	if I want to manipulate existing array I have an index I have the current element
2003700	2009300	I have an array I can I can take that existing array I can point to each of
2009300	2017740	index and update it now let's see this start if it is updating let's say this
2017740	2022540	is I'll comment this one let's keep it let's keep it so that you remember that
2022740	2033420	it doesn't return anything now do you see this it got updated we are getting
2033420	2039460	four two four six now in array also I hope this point is clear related to
2039460	2044340	footage it is just like an iterator it doesn't any do anything it is like if
2044340	2048500	you want to iterate over the each element it iterates it doesn't do
2048500	2052780	anything else I hope you got it it's just like first loop nothing each
2052780	2057740	nothing much now if you want to replicate let's say if someone asked you
2057740	2063580	in the interview can you can you build this can you build and give me a poly
2063580	2069420	fill for this one for the for each function how would you approach it what
2069420	2074260	would be your idea let's say now what how I want to execute this let's say for
2074420	2085020	I'll say like my footage and I want to do this thing let's say copy everything
2085020	2097380	here okay guys now whenever I try to do again I know if I'm again outputting it
2097940	2106660	it should be giving me an actual output of four eight to well since once we have
2106660	2111180	multiplied it already here we will be replicating again if I try to do a
2111180	2116820	console lock below it should be updating it now it's some bits it's create a
2116820	2124740	function I takes three parameters okay any anyone else case anyone else having
2124940	2131820	ideas like firstly it is available on my array array dot my footage how would I
2131820	2135380	how should it be how we can make sure that it is it should be available on
2135380	2145620	array dot how should we make make sure that it is available for all the arrays
2145620	2151380	because we are building up array I'm in a utility method on an array type and
2151380	2155580	it should be supporting each and everything so one thing we can do is
2155580	2162540	that let's say I built I build on the top what I'll say that array dot
2162540	2167860	prototype now how many of you understand this word prototype is there anyone with
2167860	2177020	this who don't understand my prototype okay I hope everyone understands what's
2177020	2183260	prototype and why I am writing it this way now let's say here I'm having a
2183260	2193340	function okay good now this is the function now on this array now every
2193340	2197960	array whichever is built actually you know leveraging on every array my for
2197960	2203140	each will be available now once I do this but how this should work they
2203140	2207740	should try to replicate the same behavior firstly let's think of this
2207740	2216940	thing what my for each is taking what is this what it is taking firstly what is
2216940	2221460	for each is taking as a parameter
2223500	2230980	approach step by step guys what it is taking a function right and what we can
2230980	2234380	call that function as callback function can we say that it's a callback function
2234380	2241540	right let's say that it takes a callback function in it right can I say this
2241540	2251580	guys no if I if I try to do this let's say if I try to do here now just one
2251580	2256820	question guys if you understand this keyword properly just tell me what this
2256820	2264500	will point out inside here what will be this pointing to inside inside this
2264500	2275380	function it should point out to a function or it should point out to an
2275380	2279900	array because we are doing everything is an object which everything is an object
2279900	2285740	in JS we have understood behind the scenes right so array should be this
2285780	2291380	should be pointing to ARR right because we are calling array dot my for each so
2291380	2299660	this keyword will be actually pointing to array which is this one okay once I
2299660	2304220	have this now what should be my next step guys this is pretty much simple if
2304220	2311340	you are able to think it what does for each is doing
2315740	2325820	once have an access to array what what should I do pick up each element now in
2325820	2330460	order to pick up each element what should I do it use for loop right let's
2330460	2340420	say I have to write a for loop let index I should write the in a for loop on this
2340420	2345940	array right on this array which is actually I'm receiving this dot length
2345940	2351540	guys are you able to understand this like why I'm writing this for loop now
2351540	2358720	inside this for loop for each element for each element am I calling this call
2358720	2366340	back function for each element in this array one by one I'm calling this call
2366340	2370220	back right same thing I'm doing it right for each of this element I'm actually
2370220	2377500	making a calling a call back let's say we we call a call back now while
2377500	2381260	executing call back what all things it is expecting the call inside the call
2381260	2392300	back it's expecting three things isn't it the current element how can I get an
2392300	2398660	access of current middleman can I say this dot index and I can pass on index
2398660	2412820	and then I can pass on this right yes I did you understood this one this is an
2412820	2419420	actually prototype of for each let's say execute this one let's execute this one
2419420	2428780	whether this is working or not now do you see this first a general for each
2428780	2433620	function which was returning me once I executed this part on this array it was
2433620	2439660	returning multiplied by two four six eight then we built our custom logic my
2439660	2446100	for each and we implemented proto fill a polyfill for that one and we executed
2446100	2454100	then we got output of four eight well I hope this polyfill is clear to you if
2454100	2458060	there is anyone who don't understand this do let me know I'll wait for two
2458060	2462100	three minutes here okay if there is anyone I'll wait for two three minutes
2462100	2465460	so that you are able to get all the concepts that how we are actually
2465460	2472620	creating a function on a library how we are replicating them step by step okay
2472660	2478140	is use case of for each is clear again and how does for each works and how can
2478140	2482900	you build a proto polyfill for each for the furry if someone asked you in the
2482900	2486780	interview would it be able to demonstrate this one taking an example
2486780	2500500	and building this again replicating this one yeah I would do that okay so first
2500500	2504540	thing remember one thing that for each actually doesn't return you anything
2504540	2511460	okay it just like an eye-treater it just I treat over the elements it doesn't do
2511460	2517900	anything else okay and it takes a callback function inside it and inside
2517900	2522820	the callback function it receives three parameters one is the current element or
2522820	2529000	the current index item you can say then you have the index of each item then the
2529000	2535280	whole array itself will be available as a third parameter using this you can do
2535280	2538880	anything that you want to do in a function body what I've just read is it
2538880	2544560	I'm updating the existing array information I wanted to replicate this
2544560	2550280	structure building my own custom polyfill such as such that I call it
2550280	2556360	like array dot my for each now I'm supposed to make this my for it should
2556360	2561520	be firstly available on all array data types so what did I do is that first I
2561520	2566080	created I've written this logic that array dot prototype prototype dot my
2566080	2571200	forage because it should be available in all array types of data types once this
2571200	2578360	is available I was trying to see this behavior firstly okay then I went step
2578360	2584120	by step I've seen that hey I have this up this keyword here and this is
2584120	2589080	actually pointing to an object now that object can be an array since everything
2589080	2593920	is an object in JS I'll be having an access to the array once I have an
2593920	2599960	access to array inside this I ran a loop over this which is an array itself and
2599960	2604440	call this callback function with these three parameters whichever this call
2604440	2612240	the pack is expecting okay is this clear guys
2613400	2624640	shadow let's move to new thing called map dot JS let's again I have this array
2624640	2636280	itself now what does map do is I just want to know if you remember what does
2636280	2652560	map do what's our difference between map and forage does anyone remember it what
2652560	2662880	map does it returns a new array right anything else case
2671880	2678240	okay let's say let's say that I write array dot map again does it take a
2678240	2689360	callback function guys some bit map that's something that you are
2689360	2694000	understanding keys and values it's a different thing but I'm talking about
2694000	2700880	higher-order function map here pointing to some bit wasn't not you trip some
2700880	2707200	bit party so that you understand that on array we have three higher functions map
2707200	2712160	filter and radius which are commonly used and extra one is for each okay I'm
2712160	2724760	talking about them so hope you are hope you got this point okay so as people are
2724760	2730600	suggested okay returns a new array and also again each element right it's an
2730600	2734920	iterator and it returns something whatever you do it operation now let's
2734920	2741680	say if I have three things again an element again if you see index again I'll
2741680	2748240	have whole array here available right once I have this now let's say I can
2748240	2764080	return element restrict twice now again again once one question does it still
2764360	2772360	changes or manipulates this array if I do a console log let's say if I do
2772360	2780540	console log of array what should be the expected output guys here does it affect
2780540	2793800	the existing array got it some bit like let's say I store it and again array one
2794320	2804480	but what could be the output of ARR what should be the output for this one what
2804480	2810840	should be output for this one so Ashish says that it will manipulate the
2810840	2818680	existing array also so do you guys agree that it should be two four six and here
2818680	2828160	also you are saying that it should be two four six is it so what should be an
2828160	2839160	output for this one guys firstly this is really basic concept I hope everyone
2839160	2845080	remembers how that what is the difference between for each and map any
2845080	2849520	random day anyone can ask you if you're a front-end developer anyone can ask you
2849520	2857080	this thing like even a block person right let's say there's too much blocking
2857080	2861320	happening on roads or streets in Bangalore or Hyderabad one can put up a
2861320	2865600	mic and ask you if you're a front-end developer say difference between map and
2865600	2872960	for each you should be able to say that it's really basic so firstly how many
2872960	2884360	of you think that the output should be one two three right so let's let's see
2884360	2888080	this one firstly I'll
2891560	2900120	node map dot JS if you can see this that it doesn't manipulate existing array
2900120	2907080	still not not even for each not even map touches your existing data I mean
2907080	2912560	data set your existing data structure is not changed in both use cases is that
2912560	2923040	point clear first point that in both use cases it doesn't change output of of the
2923040	2928000	same data set only a thing a main difference between map and for each is
2928000	2934320	that map returns you a new array like if you see I was able to store here in
2934320	2939760	array one and I was able to output it whereas in for each I was getting an
2939760	2944680	undefined when I was trying to output the array one so for each doesn't return
2944680	2951600	anything map returns or something man's map returns as a new array is this point
2951600	2959520	clear guys would you be able to answer difference between for each and map from
2959520	2963840	now on it's really important because if those are higher order commonly
2963840	2969840	reusable functions you will be using day in day out because the only two type of
2969840	2974120	data structure that you play around mostly in front-end is array and objects
2974120	2980960	so you should be knowing a good amount of like understanding on them okay now
2980960	3003840	let me show you our difference between for each and map this is not the right
3003840	3014040	article maybe images okay the return value is I hope you are able to see this
3014040	3016560	image
3026640	3039760	nice is this clear can you guys read it once from your point of view both the
3039760	3044360	use cases it doesn't modify original array for each returns as undefined
3044360	3050520	whereas map returns is like a new array let's say it says that new array is not
3050520	3054480	greater at the end of the method call which is exactly pointing out to the
3054480	3061200	second point itself here newer again okay this I mean I don't understand why
3061200	3065080	they say that new array maybe they are talking about in different context but I
3065080	3073200	hope this first two points are clear to you but what what is actually happening
3073600	3083040	right now let's go back to this no can anyone help me out or volunteer me to
3083040	3088680	build up route or polyfill for a map it's a completely same as her forage but
3088840	3100960	some small change just want to know if can anyone help me out or just I'll give
3100960	3111840	you five minutes guys just think of it like how would you build this one say
3111840	3118960	what I want to do what I want to do is start let's say I try to copy and paste
3118960	3133040	here but I'll say this is array 2 it's array 2 but I'll use my map yeah can
3133040	3136920	anyone write it down guys can anyone write it down and send me send the code
3136920	3153000	to me like for my map I'll wait for two three minutes they agree with your
3153000	3160680	points Ramya in some bit but can you would write it down because if I write
3160680	3164360	it down it's just like I can copy and paste off for each and I can change
3164360	3174160	something I'll also give you if you want to see this use case I can also give you
3174160	3178760	this thing now what would be the only changing thing here
3194360	3221320	guys is anyone trying it or everyone waits waiting for me to do it no
3221320	3234560	reactions do you want me to do it okay let's let's okay trying it trying great
3234560	3238800	guys keep going I'll wait for the for the two minutes
3251320	3281200	well what I'll do is that I'll just copy this one I'll keep it here on the
3281200	3290720	top now instead of for my each I'll do my map I have to change two things
3290720	3295680	inside it I just want to know what would you change it
3311200	3337040	yes can I move ahead okay some bad ass ish
3342040	3346560	okay somewhere the sing one minute okay
3360760	3365440	meanwhile others also can think like what we have to change it because it's
3365440	3368820	pretty simple and straightforward there's only one difference have we have
3368820	3374940	highlighted is that map returns you something whereas for this doesn't
3374940	3390220	return anything great on Ashish right somewhere agree so as ass is suggested
3390220	3397940	that we need to create firstly new array with some memory one thing I said is
3397940	3403040	that in JavaScript you doesn't really need to specify the size of an array you
3403040	3411620	can directly initialize an array with an empty okay you don't really need to say
3411620	3417240	that this start length that works but not needed okay if you are using
3417240	3425640	constructor function of new array like it should be this way new array only
3425640	3432000	when you do this then it can you know it will say it will ask you the length
3432000	3436680	like then you can pass on this start length this would be the syntax in case
3436680	3442860	if you want to create a new array with the certain length is this point here
3442860	3447560	guys like how would you actually create an array with a certain length I hope
3447560	3450660	everyone remembers that there's something like constructor function we
3450660	3456840	have discussed and every thing should be there so let's say not complicating it
3456840	3461040	this should be also working it now and this is something let's say we are
3461040	3469460	returning it response and each of the value each of the value I have to be
3469660	3484540	adding into this one right again I can do this thing or else I can do this
3484540	3486820	thing
3486820	3510540	anything works face both the things should work okay now how many of you are
3510540	3515340	able to understand this a small chain is that we are trying to create a new array
3515340	3520260	and pushing every element line by line because if you see whatever this callback
3520260	3524220	function is executing multiplying each index we are adding back into a new
3524220	3529620	array which is array one in a way right this array whatever this callback
3529620	3533540	function is actually executing it and whatever this function is returning it
3533540	3537300	like you can say element into two that we are pushing back into a response
3538300	3548660	let's say this is working fine now do you see this guys that my array 2 is
3548660	3556500	actually returning 2 4 6 8 10 I hope this logic is pretty much clear simple
3556500	3564300	basic and there is if you see here in the differences they talked about one
3564300	3570780	more thing guys this last point hoping if you are able to understand this last
3570780	3576660	point for each method is not chainable map is chainable what do you think this
3576660	3593340	is why do say that chainable not chainable anyone I see one thumbs down
3593340	3602220	two now since can I say this in one line that farage doesn't return anything to
3602220	3606780	make it a chain map returns you something so that you can add multiple
3606780	3614180	operations like you can you can filter things right do you guys agree that if
3614180	3619340	you want to do it let's say once you do this you will be able to filter it let's
3619340	3642140	say filter again say element return let's say element modulus of 2 now what
3642140	3646420	they should do actually what they should do what should be the output of here
3646420	3661500	what should my output be here guys this was my output earlier let's say
3661500	3669260	everything is even so let's make it odd or else let's let's do some condition
