start	end	text
595680	602360	combinations of these things is actually how you should be understanding this how
602360	607440	browser is handling all the edge cases once you know this maybe then we'll talk
607440	613320	on this completely like sometime later of once we cover that yet because this
613320	620320	is like specifically architectural decisions like how do you build certain
620320	626200	components of the apps what's the best strategy okay this is really
626200	631320	important from a senior a depth point of view I found that interesting I found
631320	636440	it that in LinkedIn so I've just shared it but I but the whatever article have
636440	640000	shared with you please understand those those will covered about this for this
640000	644680	part and this part and this one and this thing we have anyways covered how JS
645280	652000	okay and then we'll get started but I hope everyone you know find some time
652000	657960	five minutes they can keep that open in the tab in your machine so that you will
657960	662360	find time anyways go through that article because this will build your
662360	669280	basics from rendering point of view because the JavaScript HTML CSS I'll
669280	674640	teach it I'll teach up to an extent behind the scenes how things works but
674640	678480	there might be some parts where I'll share the documentation or things where
678480	682320	you have to put in efforts but in case you don't understand anything going
682320	691040	through the commit documentation I'll be there to help you out okay I see less
691040	699440	amount of people Saturday but what should we do guys it's ten minutes
699440	708880	already should we get started I see only one thumbs up few more guys few more
708880	720920	thumbs up so nice but yeah thank you guys so just wanted to know like did you
720920	728440	understand what polyfills are and how can you write polyfills for HOF that we
728440	739600	have discussed in last class could be filter could be map for each and we also
739600	745640	consider reduce and flat these are the all methods which are built on array
745640	749960	like these are the utility methods there can be a number of utility methods you
749960	753920	might be writing in your project that we have just rewritten the logics how those
753920	759960	things should work right now once this part is clear like we have further three
759960	766760	things to rediscuss and reimplement it which are call bind apply polyfills for
766760	770800	them we have discussed the concept for this one but just want to know if you
770800	775400	remember the concept for this one guys can anyone summarize the concept for
775400	788400	this one do you remember guys call bind apply when when we actually use this
788400	800840	method three methods when does when what is your use case like why do we
800840	806760	actually use this three methods if you don't remember it give me thumbs down if
806760	813400	you remember it trying to put it in sentence give a thumbs up okay I see five
813400	821800	people don't remember it okay so as you remember that we use this method to
822800	836360	of this while borrowing function like we were actually changing what this should
836360	843480	be pointing to we were specifically passing an object and we say that hey
843480	847640	this should point to this particular object we were making sure that and all
847640	851160	of them were doing the same things but everyone was behaving in a different way
851160	856640	we know that call takes a list of arguments whereas apply takes an array
856640	860280	of arguments extra arguments whereas bind used to return a function which can
860280	864200	be called a number of times are we able to recall this with this short
864200	868720	introduction again because I'll build those examples one by one and we'll
868720	872680	write polyfills for them once we cover this polyfills will have some
872680	879720	interesting you know JS sort of revision concepts but want to discuss about few
879760	884320	of the you know basics that you have to work on okay so we'll have some of the
884320	888440	more of conversational things going on today after this polyfills will cover
888440	893200	them in half an hour I don't think it would need more time but next one one
893200	898320	eight of our class would be much interesting okay let's let's go back to
898320	901800	this one so can I get started with call bind apply or do you want me to re
901800	907880	explain this topic guys because this was covered in earlier class there was a
907880	913040	specific amount of time was given to this class on call by bind apply we have
913040	921520	spent more than an hour right continue right okay let's not waste the time and
921520	930760	focus on this so one of the one one example I'll pick it up so that everyone
930760	944280	can recall it let's say I'll build one file polyfill call bind apply not JS
944280	950320	let's say this is one of the file that I have and let's say we you know doing it
950320	954360	again now if you say that I have a simple I'll take the same example person
954360	961320	object and object will have again let's say name and age say name and age okay
961320	965480	let's keep it name itself make it further simple and let's say you also
965480	979160	have let's make this const you have another const percent two you have name
979160	988240	again let's say we call it as a myth right then we had some common function
988240	997760	let's say a function of separate age where it's I receive an age but when I
997760	1022000	try to do a console dot log I'll say that this start name is years old let's
1022000	1029020	say years old now this was a use case when we wanted to use call bind apply
1029020	1036480	let's say I'm using an example of call what I can do is that since I just need
1036480	1040480	to call it what first thing is that something always I used to call it on an
1040480	1046480	object let's say firstly I call it as this print age function now on this
1046480	1050640	print age always when I'm borrowing this function I can apply three methods on it
1050640	1056400	call blind apply I'll call this one then I can pass what this should point to I'll
1056400	1060720	say that this should point to person object and then also can pass an age
1060720	1065840	because we are accepting an age in this print age right so this is how we have
1065840	1083240	learned it now let's see if this is working fine node so I hope this is
1083240	1088240	something how it is working I hope everyone knows it one final thumbs up if
1088240	1094400	you can further recall this one better right like why this is working this way
1094400	1098880	and how this is this generally if you remember what this should be pointing to
1098880	1104600	in a normal function what this is usually points to can you guys remember
1104600	1114280	that one what they should point to it's a node.js non-strict environment it
1114280	1121160	should point to an empty object isn't it this is the example this is sorry this
1121160	1125600	inside a function it should point to a global object isn't it like this inside
1125600	1130280	a function so I hope you remember these differences all the things that we have
1130280	1135880	covered now we change that one from window object to this person object now
1135880	1143480	just let's think like how can we approach now a polyfill for this one like
1143480	1147880	where we are changing a context for this one we have covered this one in one of
1147880	1152240	the class where we were discussing in doubt session but I made a pretty much
1152240	1156080	simple code now but just want to just want you to think like what is actually
1156080	1160800	this thing is doing this is just changing what this is pointing to isn't
1160800	1170280	it nothing else and we are passing that inside this function how would you
1170280	1173080	approach this one
1182360	1195120	so I want to call this one as a printage dot my call person 2 and 23 let's say
1195120	1200040	this should print Amit is years of 23 years old so this is something like my
1200040	1204400	call function we have to build it but how would you approach this one guys
1204400	1209760	what we have discussed in last class firstly this should be available on
1209760	1216480	which library like which part of this my call should be available on what is the
1216480	1221840	data type of this parentage function isn't it so let's slide down that
1221840	1229440	syntax step by step okay function dot prototype dot my call once we have this
1229440	1236640	then there is a function okay inside this function there's something happening
1236640	1244160	but inside this function on my call what we are taking it they shall just wait
1244160	1249120	talked about like how call works call wind apply and then we started with a
1249120	1261560	prototype of call nothing much okay so if you remember if you see it here my
1261560	1266760	call is actually taking two parameters one is object and the other one is the
1266760	1272720	edge so let's say we say that this is a context object where we are changing new
1272720	1285000	context and also we can say that we have a list of arguments okay now what I'll
1285000	1295960	do here is that firstly I'll check that if context is undefined then I'll say
1295960	1303080	put context equal to this one a check normal check but later on you have to
1303080	1315400	you guys have to explain me what this would be pointing out here if you if you
1315400	1321680	crack this what this is pointing here everything will be clear is it context
1321680	1326640	that's that's coming out of you know autocomplete but think from a concept
1326640	1332600	point of view neshara if you remember in last class if you remember in last class
1332600	1339720	when we covered for each or anything this was pointing to add a right
1339720	1344960	because we were calling added or for each this was pointing to an array same
1344960	1347880	way here this should be actually pointing to
1348040	1358920	function itself right yes are you able to link that point why this like let me
1358920	1371920	try to console log this here you see when I'm trying to console log this
1371920	1380080	actually I'm getting a print age function okay now I have this function I
1380080	1385240	have to call this function in a such a way that I have to change the context of
1385240	1399680	this one and with value 23 how can I do it how can I make sure that like this is
1399680	1405600	actually pointing to my current object and you can always you know or try to
1405600	1415200	open in a new tab this particular box you you will be able to see that this is
1415200	1421600	a third is a use case like if you see third number this object function what
1421600	1426320	we are saying I mean this inside an object which is it again there is a
1426320	1430960	function inside a function so we are returning object itself this is the use
1430960	1436760	case that we have to replicate it isn't it like there is an object inside that
1436760	1446080	we have function inside that we are having a disk keyword what I exactly
1446080	1451800	meant to meant by this is that if you can build something let's say a const
1451800	1464200	object where you have let's say let's say some function funk pointing this
1464200	1471360	then also if you remember in the context anyways we have all the things if I
1471360	1481320	spread context this way do you think the no inside this context anyways
1481320	1485680	whatever when I try to refer here inside the function I'll be able to get that
1485680	1493240	values right whatever is needed like this is same way this is same way as
1493240	1513280	let's say I have OBJ 2 I say name John age 42 let's say print age okay let's
1513280	1522240	remove this arrow function convert into function okay and console dot log of
1522280	1533680	this start name is years old even if I do this start age or if I pass an age
1533680	1548200	here how can I call this I can make a call like OBJ 2 dot print age and pass
1548200	1556440	on some age this should work right if we are able to replicate this one inside
1556440	1562480	here the work should be done isn't it because we know that whenever we are
1562480	1568400	making a call this way it the this is particularly pointing to object itself
1568400	1574880	and inside that you have this dot name and age available so stocking but this
1574880	1578680	like you if you can replicate this particular functionality of this third
1578680	1586960	key your job will be done so how many of you are able to connect this dots there
1586960	1591280	are people trying you know facing challenge and understanding this one give
1591280	1604440	me thumbs down okay I see one person who don't understand two people three
1605560	1618000	just let me see okay so firstly promote Kabir so are you able to recall this
1618000	1623520	example firstly this this sort of use case that what this will be pointing
1623520	1634160	here firstly all of you all of you three guys like this example right how we made
1634160	1638760	sure that you know this object should be this object should be actually
1638760	1643520	pointing to this if I remove this function outside if I remove this
1643520	1648800	function outside and I try to say that trying to print this we know this
1648800	1654440	example that it will be pointing to a global object right if I remove this
1654440	1660440	function out of it like if I am able to pull this out this will point into global
1660440	1667640	object isn't it and what I'm saying is that convert this use case convert this
1667640	1673520	use case into this use case from second to third which will fix our polyfill
1673520	1681880	okay because because we are already having this function here this and this
1681880	1687480	is already pointing to window this is already pointing to window now I should
1687480	1694920	make sure in a way inside this prototype prototype dot my call to build a function
1694920	1702880	of like this way since I have all the variables needed here because if you
1702880	1708840	see in the context if you see the context we are passing that object we
1708840	1714040	have all the information needed like name and everything is available also I
1714040	1721320	have H and inside of this keyword also I'm having a function so can't I
1721320	1734240	replicate this use case so I hope approach approach is clear like how we
1734240	1739840	are actually thinking like how we can build this one let me say that if I say
1739840	1745760	that let's say I have one more check one more check is that firstly I'll check
1745760	1762240	like if type of this is not equal to function then I'll return throw error
1770560	1784800	can be called only on function okay now once I have this now let's say if I'm
1784800	1791320	actually if you see this this is an object that I'm having right can I do
1791320	1801480	something like adding a new property I say that object dot let's say function
1801480	1810160	new function which I want to add what this single sentence has done it what
1810160	1814640	this particular single sentence has done it this particular single sentence has
1814720	1824760	changed if you see this use case if I try to remove all of them now if you
1824760	1828440	remember if you want to add a new property into an object this is the one
1828440	1834320	way of doing it or else you can always write down context start funk once we
1834320	1839600	write this I added a new property and this is actually pointing to an object
1839600	1845600	now inside this context currently what what else what we have we have name can
1845600	1851080	be any name whatever we pass in the context also I created a funk and here
1851080	1859320	I have something like print age now when I do this use case once I do this use
1859320	1866480	case my problem is solved isn't it I can call this function directly guys are
1866480	1875680	you able to relate this one again I see only one thumbs up if I need few more to
1875680	1880600	understand whether you are able to follow up or not I'll show you in the
1880600	1887040	debugging mode once more let's say once I make this I've added a new thing into
1887040	1894000	this one I have to just call this funk right once I have to call this funk with
1894000	1897640	all the arguments that I have
1900120	1908000	I'm just calling this funk and what else you can do you need not to return
1908000	1911800	anything because this is not returning anything it is just executing with
1911800	1917200	changing the context now let's say if this is working fine I'll comment this
1917200	1923840	part I'll remove this part let me show you step by step
1947200	1970480	so have you guys tried debugging in JS like both browser and VS code have
1970480	1977520	taught you how to do it right so I hope everyone is doing it now guys if you see
1977520	1984280	it what just happened here what we have done it just in order to implement my
1984280	1990520	call as I've told you that firstly this is inside this we have this function
1990520	1994360	print age is coming because we are calling print age that my call always
1994360	2000800	this will be pointing to plug-in I don't we don't really need plug-in
2000800	2004640	muneshwara we can directly do it I'll talk about that but let's focus on this
2004640	2012960	example again guys that if you see here when I try to print this if I see if I
2012960	2019800	console log here this you will see this I'm getting print age function because
2019800	2025800	we are calling print age here once now if I do like context dot now let's see
2025800	2030200	if I execute this part of line and I move to next line now what happens in
2030200	2034400	the context as I've told you that earlier that a new key is created inside
2034400	2040200	the object called funk and print age is applied and this is somehow we converted
2040200	2051600	into this use case isn't it third line so once we've done this we know that
2051600	2056640	always in this use case if I call a function like this one like context dot
2056640	2065320	funk we note that this will be pointing to the context itself you know that is
2065320	2069160	the reason why we we tell that you know you should revise this or you should
2069200	2073960	revise all the things so that you'll have a better clarity now I'm passing the
2073960	2079400	arcs which will actually is similar to the age 23 whatever I'm receiving here
2079400	2084440	I'm passing that and just executing it now this once we execute it let's see
2084440	2092200	output now if you see I got Amit is 23 years old because percent two having the
2092200	2098040	Amit name in it so let me know guys if there is still anyone who don't
2098040	2101720	understand this one if there is anyone who don't understand this one please let
2101720	2109440	me know I'll try to repeat it again if this thing is clear can give me
2109440	2114520	thumbs up once this thing is clear can you give me thumbs up once I see three
2114520	2122200	people further I have more than 25 people guys can you give me some you
2122200	2127880	know reactions so that I understand that whether should I move forward or not
2128880	2139520	okay I see four people okay I hope you are able to follow up I received eight
2139520	2148200	people routine 50% of not even 50% of class but it's okay I hope but everyone
2148200	2152480	is able to follow up and able to understand this concept like how we are
2152480	2157960	building up in a polyfill for call now there is a only small change we know
2157960	2162320	that if you want to call it for apply let's say if I again on a same function
2162320	2169040	if I want to call and apply same thing I can do is that I can say a percent or
2169040	2175440	two and I have to pass arguments in an array isn't it this is the only
2175680	2186000	difference isn't it in call and apply do you guys remember this right now let's
2186000	2190080	say that if I want to build a polyfill for this one what will be a small change
2190080	2194400	that we have to address it what will be a small change we have to address it
2194400	2204460	here inside this if I let's say if I copy this and let's say I paste it here I say
2204460	2210740	that my apply what I should be doing it here on this only on the list of
2210740	2215580	arguments what I have to do it
2215580	2234860	take array instead of box okay let's say I have an array no once I have an array
2234860	2242340	again I can I'll have to destructure here right I have to spread it I have to
2242340	2257900	spread those items isn't it I can say something here is that if type of ARR
2257900	2270220	is not equal equal to can I say that our array then throw a new array
2279380	2286940	Kabir for call and apply so I didn't get it like what comments you need it how
2286940	2293460	this is working because this concepts we have discussed earlier in the class
2293460	2300780	right that's why I'm not focusing on the concept but on a polyfill more
2300780	2320460	guys do you want me to okay okay let's say I have a divider here firstly
2330780	2356420	okay yeah no worries but guys is there anything else like I have to do it
2356420	2365100	specifically for handling apply from logical point of view because they're
2365100	2370820	still doing that same thing isn't it on my apply it's just that we are receiving
2370820	2376740	an array and anyways if I want to execute that item function again I have
2376740	2388460	to destructure them and pass it on isn't it are you are you able to recall like
2388460	2399180	how apply used to work let's say I try to show it taking the same set example
2399620	2409140	I recall person one and instead of this I'll say my apply let's say we re-execute
2409140	2423540	this one I'll remove debuggers from here okay I got an error
2423540	2448820	okay person one was a person is not a person one object no okay say what is
2448860	2478700	a type of it's an object like say clear this again re-executing this one okay
2478700	2486860	we are still going inside this so let me write this again not equal equal to
2486860	2514420	object so you cannot actually compare so single string but the other capital O is
2514420	2527220	a mistake let's play this one re-execute this one okay now guys the only difference
2527220	2533420	we had with call and apply was like the way the extra arguments are being passed as we
2533420	2538780	have discussed earlier also in the class that you know doesn't really matter if you use
2538780	2544900	call and apply today's age because you have destructuring syntax where you can extract
2544900	2550140	and spread you know spread up you can use the spread operator where you can spread all the
2550140	2556500	arguments that you are getting in an array isn't it still that same syntax and just whatever you
2556500	2562740	are receiving here if you see array is having an item with the zero at the index 23 which I'm
2562740	2568380	spreading it now depending upon how the function is accepting parameters it will be the same if you
2568380	2573940	want manually you can do it here manually but this is how you should be building it and this
2573940	2586300	would be working fine for the interviews okay this is this point here what's the basic difference
2586300	2596020	funda here between my apply and my call the both are same in a way behind the scenes right let
2596020	2619900	me add a comment here okay then we have pretty much simple implementation again we have bind
2619900	2629420	if you remember bind also it used to return a function for us isn't it let's say return
2629420	2637500	function I call this as this one and if I call print my age dot bind and I pass the object and
2637500	2646500	again it takes any are any way of elements defined let's say I pass again 32 let's see
2646540	2661340	what we get in return if I try to console dot log return function firstly now if you see I'm
2661340	2667500	getting a bounded a print age now that bounded print age is like if you try to execute this part
2667500	2676740	again it will work like a same my call apply where context is changed and you get the way
2676740	2685100	you want it so you remember this how bind works bind used to return a function after changing the
2685100	2691180	context and whenever you want to execute this function anywhere you can always execute this
2691180	2698180	depending upon your use case it's still doing the same part where it's changing the context
2698180	2711340	of this inside it as do you remember bind I kept asking like do you remember do you remember but
2711340	2718460	I'm not sure like if you are able to recall those examples like what we have picked it up but these
2718460	2726340	are pretty straightforward so that's the reason why I'm moving in bit speed again if I have to
2726340	2733700	build a prototype on this one let's say I call function dot prototype dot my bind and if you
2733700	2740540	see I have a function against like let's say this is a function and where you receive two things
2740540	2751260	and context object and least of arguments once you have this one check you can do is this one
2751260	2760100	if I write down the same logic what is the one thing that I should be doing it here what is the
2760100	2768820	one difference I should be doing it here can you guys think what is the one common difference that
2768820	2784340	my bind does it return some function isn't it it returns your function it returns you some function
2784340	2790980	do you agree with that point it is returning some function and what that function usually do it once
2790980	2796140	it is returned let's say this you call this function whatever you are returning here once
2796140	2802380	this function is received when you call this there is something executed inside it there is
2802380	2808780	something which is executed inside it now the way you can always execute is like again if I try to
2808780	2822500	rewrite this line here this is it right now if you remember if I call somewhere my bind I'm call
2822700	2828180	returning a function and if I execute this particular function this one this will be
2828180	2841460	executed automatically with the least of arguments I what I will do is that guys is that I'll repeat
2841460	2849220	it again all of this thing so that you remember this okay there's a one tweak you can always do
2849220	2862780	it but before that let me show you that this works fine so I call it as one if you see I've
2862780	2869780	got again a bounded vintage still we are getting that same output with our instead of this one
2869780	2884860	let's say I call my bind I shouldn't be calling on library itself okay got an error okay let's
2884860	2898500	add it here once you have it you will be able to pass on the information now what is one thing
2898540	2911260	here we have to address it what do you guys think that why my aux is not being actually declared
2911260	2925340	but values okay let's say I pass on my aux here I was not reading it properly so it is working
2925340	2930940	fine but there's a small tweak tweak that you can always do is that let's say you passed on
2930940	2937500	information this way that's all fine it is returning your function and this function is
2937500	2944460	actually being returned what if we can pass our parameters to this one also like what if I can
2944460	2951940	say that I can pass some parameter like let's say random string something like how would you
2951940	2962140	accept this parameter you can also accept arguments here once this is returned and you
2962140	2971220	can what you can do is like you can always merge here a list of arguments okay whenever
2971220	2977500	you are returning let's say if you want to pass like this information let's go to this
2978020	2987180	I'll also since we are accepting age only here let's say one string something we are
2987180	2992860	receiving here let's say if I try to console dot log of string you will be able to see that that
2992860	2998780	is being outputted in all other cases you will get an undefined because we are not passing
2998780	3006260	something extra if I re-execute this one if you see every place I got undefined because we're
3006260	3012580	not passing there but here we pass something like random where the extra parameter was
3012580	3021420	passed inside the return function guys are you able to connect with connect the dots with this
3021420	3035420	one like what my call my bind how these things are working just want to I don't think that you
3035420	3040900	got the confidence on this is it isn't it I see only a few people reacting it so just want to
3040900	3051060	know that we are able to understand this one or not give me honest response guys like did
3051060	3058700	you understand this concept of poly full of call by apply buying need to revise so let me give you
3058700	3066740	you know just off it again so on the iPad you know as I've told you that firstly all of these
3066740	3076340	things were only changing the context of this this might be our sub you know in order to you
3076340	3084580	know rewrite your own libraries poly fields okay so in that interviews they might ask it but not
3084580	3089700	in real time like you would be doing it in development purposes mostly because you use
3089700	3094100	latest process itself as I have introduced when I introduced a poly fields I talked about that
3094100	3104140	like how would you do it and why would you do it okay but just let me let me share like what's
3104140	3116500	actually happening if you see we had two objects like person one and name some random string and
3116500	3132060	person to object of name and we had print age function which was taking age and trying to
3132060	3140940	print this not name and let's say and age let's say we are printing this one now we know that
3140940	3153540	whenever we call in a node.js non-strict environment in a simple function this points to global object
3153540	3162980	so if I pass on something let's say for pass on I call directly person let's say if I call
3162980	3178820	print age passing 23 it will give me undefined and 23 right so this was something that we already
3178820	3187500	know that how this would work right now what was our role was that hey this undefined shouldn't
3187500	3194900	be actually undefined this is something should be all anyways is with this object so what I've told
3194900	3200900	is that for the all the functions right all the functions prototype I'll build some method like
3200900	3208500	my call and that my method call will take two parameters one is this object itself called
3208500	3223540	person one and age now the call would become actually my call dot person one and 23 but once
3223540	3232380	I have this what I was actually doing here is that if you see this object right whenever person
3232380	3239860	one object this person one is having what I was doing is that person one dot new function and
3239860	3247220	that function I was attaching to this because if you remember I call always my call on this
3247220	3257100	print age function itself the call was actually print age dot my call and I was doing it this
3257100	3265020	when I do this this will be actually available in this function so after doing this what happened
3265020	3273700	here inside this object a new func key was added and we had the whole function available inside it
3273700	3282500	now once that was available the next step was only calling this function person one dot func we know
3282500	3289500	that in order to call from object you can always call this way and I can pass age this was my call
3289500	3299900	isn't it I've just changed how you remember how how the this is actually pointing to when I
3299900	3306620	converted it this way you always know that if I write down this inside this one and this name
3306620	3311860	is available here so this dot name will always return me the name instead of anything else
3313380	3333380	instead of global object right this I see only one reaction but did you get that context did
3333380	3337860	you understood like how the concept how we are changing it just like if you you can always go
3337860	3344340	to that image that we have applied because this poly fields right for call by and apply
3344340	3349100	test your knowledge like how this is working and how would you convert from one format to the other
3349100	3354900	format here just we are converting from yeah today's class is challenging because this again
3354900	3361180	I'm asking you to recall the other concept and how would you convert from the you know objects
3361180	3367300	like how that pointing to this is changing that's the reason why we took whole one class spending
3367300	3377060	time on this one understanding yeah but do one thing I would request everyone after the class
3377060	3384100	right put the debuggers on try to convert it what I'll do it is that I'll have add some comments
3384100	3393580	on this so that you guys remember it now here let's say till this point I'll add comments for
3394140	3404860	one part context object is actually having one thing name John okay and this is actually
3404860	3416980	available function print age so what I did I created for context equal to name John and funk
3416980	3427500	print age okay I have created object this way how did I was able to do this like I call I just
3427500	3435380	said that this line when I say this line this was actually done okay let me write down the top now
3435380	3442660	we know that in an example whenever you try to get at this inside out of this context like when
3442660	3452020	I call this way context dot funk execute it whatever I pass here age or anything but this
3452020	3460100	name is available here so this dot name is always working so there's only one example which we tweak
3460100	3474700	something to build all of this because all of them were seen okay guys one final reactions
3474700	3481060	guys so that we can move ahead because there are too many bounces coming up now you have to face
3481060	3500300	too many things today okay now I'll build an file called example.js just example.js file nothing
3500300	3508100	else here let's say I have a few list of questions I want you to expect or answer me what could be
3508100	3519660	the output of this one okay let's say if I try to do console dot of X okay what could be the output
3519660	3534660	here if I just do this console dot of X directly what can be the output rethink it okay Arun and
3534660	3543060	Ashish says that undefined Kabir says that X anyone else having any other Ashish again says
3543060	3557940	X changes answer Muneshwara says X okay undeclared so what was undeclared Dheeraj what used to say
3557940	3583140	that we had two keywords undefined and not defined what should be the output here so rethink it guys
3583140	3589380	you know like what should be the like what do you think like whether it should be X are not
3589380	3597860	defined or undefined actually testing your whole knowledge right refining whole things that we have
3597860	3603940	learned to throughout chase so how many of you think it should be if you think undefined give
3603940	3615940	me thumbs up if you think it's not defined give me thumbs down I see save seven people eight all
3615940	3622900	people are saying not defined okay great so firstly I want to put one thing is that it doesn't print
3622900	3629860	X because X is not a string here if I added a string format it would have printed X that point
3629860	3635460	is clear it wouldn't print X the reason is that it is not a string it is a value it is trying to
3635460	3642420	refer to something it's a variable value and this variable X is not defined isn't it let's to show
3642420	3649060	you guys what I will do is that after every question I'll try to print it here in the console
3649060	3658420	let's say I refresh it I try to print it you see that X is not defined is an error I hope everyone
3658420	3664820	got it right and confident about this one so sometimes in interviews they might trick you
3664820	3677780	this way now let's say second question is I have Y equal to one console dot of Y I say that where Y
3677780	3690900	just think of this context what could be the answer here Dheeraj says one
3690900	3701900	and if you think one why would you think it should be one what is the reason behind it
3702780	3706060	muneshwara says not defined hoisting
3715180	3723340	okay where key hoisting global so if how many of you think that if it is a one give me thumbs
3723340	3725900	up guys if you think there is some other thing give me thumbs down
3726700	3749660	okay I have three people who say it's not one okay just a second muneshwara pradeep shashank says not
3749660	3759420	one hoisting concept so how many of you remember execution context and hoisting concept guys
3763420	3769260	now what usually happen with hoisting what usually happen with the hoisting what generally it says
3769260	3777420	that all the variables yeah let and const are in temporal zone dead zone but all the variables
3777420	3783980	which are with var and functions are generally hoisted or declared but not initialized right
3786620	3793180	all the variables in the file all the variables and functions are declared okay but not
3794300	3801100	initialized here when I when I try to load a file when I try to load the file
3801740	3808780	var y is there it will skim through it it will it will create or declare this variable y right
3808780	3814860	on through the top this will be actually converted at real time let's say if I write down at real
3814860	3825660	time this will be converted as like var y then y equal to one then console dot log of y this
3825660	3830540	will be converted into reverse order do you guys agree with this my point
3831420	3834380	how this will be actually done in behind the scenes
3837660	3842620	okay let's see this let's see this output uh okay
3845740	3849020	if I try to print it now do you see this one is coming out
3849900	3854620	okay I hope you are able to follow up why this thing has actually happened in question two
3855980	3862620	and then I'll put up another question let's say I try to console dot log
3863980	3874380	or let's say z and let's say I give var z equal to one what should be the value of this one
3879420	3882380	uh
3890140	3897100	theory says undefined uh kabir uh kabir what's your question it's one okay uh promote says one
3899500	3900700	muneshwara says one
3900700	3902060	um
3904940	3909660	so if you if you guys think answer should be one can you give me thumbs up and if you think
3909660	3912060	undefined can you give me thumbs down
3917420	3918860	rajnees is not defined
3922060	3929820	okay uh so there's a complete split but let me ask you one question difference between
3929820	3932940	declaration and initialization
3935340	3940860	people whoever gave me one I just want to ask the difference between declaration and initialization
3944460	3952300	how behind the scenes in hosting used to work is that if you remember whenever this logic is done
3952300	3958540	you will be initializing where's that then you still have console dot log z
3959580	3966300	okay then you have z equal to one this was converted into this way and at this point
3967180	3975500	z is undefined we know that first time when the things are wasted it holds a value of undefined
3975500	3986060	okay right so people who have gave me uh for one right do you understand this
3988140	3992220	kabir muneshwara pramod why did one is wrong here
3995820	4003980	let me show you here executing in the browser again let me copy this I clean it up I paste it
4003980	4015500	here okay do you see this undefined coming out okay so firstly when I say this step is called
4015500	4026860	declaration I declared a variable called z but I didn't put a value called one in it yet
4026940	4034380	when I'm hosting the value the declaration happens value is not assigned the default
4034380	4036700	value which is assigned is undefined for the variables
4039340	4045020	okay so when I'm trying to print it here I'll get an undefined because at the line number 19
