start	end	text
1322000	1329000	Like so, guys, who people who gave me thumbs down, Ramya and Upendra.
1329000	1336000	So what's happening is, again, as we as we told that it's a synchronous single threaded one thing at a time from top to down.
1336000	1340000	So it will wait until this whole execution is completed.
1340000	1343000	OK, then only it will go to the next line to execute it.
1343000	1348000	So this type of nature, we say we call it as a blocking queue.
1348000	1357000	It's something like let's say there are some of the operations which might not take time below this operation to execute it.
1357000	1362000	It is it is not executing because this is taking a long amount of time and keep on waiting.
1362000	1365000	Other things keep on waiting for the execution.
1365000	1368000	So it is blocking the queue like whatever.
1368000	1372000	Let's say it's each file is in queue where the series of steps need to get executed.
1372000	1376000	There's a one particular step which is taking more amount of time.
1376000	1381000	So are you understand? Do you understand now what is blocking queue?
1382000	1389000	It's some of the things which are actually, you know, blocking, taking long time to execute.
1393000	1402000	Complete. So this is the reason why JavaScript has faced challenges like OK, like that.
1402000	1410000	We say that, hey, how if this is how it is going to happen, imagine if I'm making a service call and service call is happening
1410000	1412000	actually on a different machine, right?
1412000	1414000	We are trying to reach out a different server.
1414000	1417000	And what if that server is down or that server is slow?
1417000	1419000	All the other code will stop it.
1419000	1433000	So the JavaScript architecture were designed in such a way that whatever there are activities which are acting like a blocking in nature, they have to be made asynchronous.
1433000	1435000	Is this point clear, guys?
1435000	1440000	Like whichever acting like a blocking queue, which is expected to take time.
1440000	1451000	They have to work in an async fashion such that we say that whatever things are needed to execute first are should be executed and all other things which are taking time will be pushed to later.
1451000	1456000	Like we can say that something which is a bigger thing that we take time and say that come back later.
1456000	1460000	But wherever which are small things, we'll execute them one by one for effort.
1460000	1462000	Is this point clear?
1462000	1467000	Okay, now let's take another example.
1467000	1469000	Let's take another example.
1469000	1471000	I'll comment this thing.
1471000	1476000	Now, let's say I have lit again.
1476000	1480000	I'll say hello three.
1480000	1484000	Hello four.
1484000	1489000	Hello five and hello six.
1490000	1493000	Okay, just again those constant statements again.
1493000	1497000	I'm adding a console dot log.
1497000	1500000	Hello three.
1500000	1505000	And let's say console dot log.
1505000	1507000	Hello four.
1507000	1512000	Then let's say I have set time out.
1512000	1514000	Hello five.
1514000	1520000	Whereas I'm waiting one minute of time.
1520000	1529000	Then let's say again I have a console dot log.
1529000	1531000	Hello dot six.
1531000	1535000	So what is the expected output case?
1535000	1543000	Here.
1543000	1555000	What would be the expected output here?
1555000	1558000	All will print it at once.
1558000	1560000	Then hello five will be printed.
1560000	1565000	Says from all three, four, six, five.
1565000	1574000	Okay, three, four, six, five.
1574000	1577000	How many of you agree with Abhinav Ramya guys?
1577000	1579000	Give me thumbs up.
1579000	1580000	Three, four, six, five.
1580000	1583000	If there is someone who believes like it should be like three, four, five, six.
1583000	1589000	Let me know.
1589000	1594000	Everyone says that it should be three, four, six, five.
1594000	1596000	Let's execute and confirm it.
1596000	1600000	Now if you see as you said that it is three, four, six, five.
1600000	1601000	That's the right thing.
1601000	1603000	What just happened here?
1603000	1604000	What just happened?
1604000	1611000	Now we say that this particular function or callback function need to be executed after one second.
1611000	1613000	One second or anything.
1613000	1616000	But this is time taking process.
1616000	1627000	So whenever JavaScript comes from top to down, it checks if there is any async activity like whether it will take some time, whether there's a particular event which will take time.
1627000	1629000	So it sees this particular point.
1629000	1633000	It tries to take away from that particular execution context stack.
1633000	1635000	It will push that.
1635000	1636000	Hey, can you come after later?
1636000	1637000	We'll check it.
1637000	1639000	Then it prints six.
1639000	1644000	And then after one second, it comebacks and prints five.
1644000	1645000	That's cool.
1645000	1646000	Right.
1646000	1652000	This is what asynchronous does.
1652000	1660000	So asynchronous, what we say is that we generally talk about whenever asynchronous comes, it's like a parallel execution.
1660000	1664000	But here there is nothing like as parallel execution is happening.
1664000	1667000	But here we are dealing a particular task.
1667000	1669000	We are actually on beside.
1669000	1672000	We are waiting for this like one second timer to be completed.
1672000	1676000	Once it is completed, we are executing it in a way.
1676000	1682000	Is this point clear?
1682000	1684000	OK, so this is what an async.
1684000	1693000	Now I have to like guys, what do you think if I put it zero here?
1693000	1708000	What should be the output if I keep it zero?
1708000	1712000	OK.
1712000	1715000	Yes, what should be the output?
1715000	1718000	OK.
1718000	1721000	So how many of you think it's three, four, five, six now?
1721000	1725000	If you think it's three, four, five, six, give me a thumbs up.
1725000	1735000	If you think if you think it is still same that three, four, six, five, give me a thumbs down.
1735000	1737000	OK.
1737000	1739000	So let's understand this thing.
1739000	1741000	Let's understand this thing.
1741000	1742000	Now, what just happened?
1742000	1746000	What is happening here is that firstly.
1746000	1750000	Wonder how can we differentiate in the code when written in sync or async?
1750000	1751000	I'll come to that.
1751000	1753000	I mean, OK, I'll come to that.
1753000	1754000	You can figure it out.
1754000	1755000	OK.
1755000	1765000	Now, this setTimeout function, this setTimeout function is, you know, it's a flag for JavaScript
1765000	1769000	executor or is executing this code.
1769000	1775000	Whenever we say that setTimeout, it doesn't know what amount of time it is actually taking
1775000	1776000	in.
1776000	1781000	It doesn't check the whatever amount of time it directly puts away this callback function
1781000	1785000	and this timer is noticed by the other activities.
1785000	1793000	But whereas it sees that setTimeout or setInterval or, you know, setTimeout and setInterval,
1793000	1796000	whenever it sees this, it says that this is an async function.
1796000	1799000	This is something doing an asynchronous activity.
1799000	1801000	So this is always taken out of the stack.
1801000	1807000	Even though it is waiting for zero seconds, the other it will be pushed removed out of
1807000	1808000	the stack.
1808000	1811000	Then other things will be executed first, like three, four, six, five.
1811000	1813000	Still, it's the order seen.
1813000	1814000	Let's see this.
1814000	1817000	If you see this still order is three, four, six, five.
1817000	1824000	The reason is that whenever now for the asynchronous things, whatever we have learned, like setTimeout
1824000	1835000	or setInterval, this both functions are provided by browsers.
1835000	1840000	So browsers know that whenever you are using this thing, it will be a time taking event.
1840000	1843000	So it doesn't check what is a time event.
1843000	1848000	OK, how many seconds it had directly pulls out of stack and let the other part execute.
1848000	1849000	Is this clear, guys?
1849000	1854000	Like why this is coming as three, four, six, five again?
1854000	1856000	OK.
1856000	1857000	Any doubts, guys?
1857000	1861000	Any doubts till now?
1861000	1864000	I hope no doubts.
1864000	1868000	So I think you got a basic just of what is synchronous versus asynchronous.
1868000	1873000	Now, let's let's go back and try to build an example.
1873000	1876000	And let me show you in a better way.
1876000	1885000	OK.
1885000	1888000	I'll have an HTML file.
1888000	1894000	Let's say we call it as async activity.
1894000	1902000	OK, once we have this now, what I'll do here is that let's say I'll go to the style block.
1902000	1910000	I'll add some basic styles to the body tag itself.
1910000	1918000	The things that I'll add is just that border that I need a five pixel of solid black.
1918000	1920000	And some margins and stuff.
1920000	1929000	Let's say display is flex.
1929000	1934000	Flex direction is column.
1934000	1940000	And I'm aligning items along the center vertically.
1940000	1944000	Justify content center.
1944000	1952000	Let's say adding 10 pixel each side and margin to 10 pixel each side.
1952000	1954000	OK, good.
1954000	1957000	So nothing much added here as of now.
1957000	1961000	But let's say what I'm doing, it's an empty thing here.
1961000	1969000	But let me create a script called script.
1969000	1981000	I'll try to link this file.
1981000	1984000	No, no.
1984000	1995000	Here, what I'm trying to think is that let's say now if I try to load this, you know, HTML, there's nothing is rendering right.
1995000	2003000	Let's say we open this.
2003000	2005000	Now, let me go it here and launch it.
2005000	2010000	If you see, this is nothing rendering because inside the body, we don't have any elements coming up.
2010000	2016000	Now, imagine we want some data that we want to fetch it from a database.
2016000	2018000	OK, we want to fetch it from a database.
2018000	2032000	Now, we will store a particular some data in a in form of like, you know, an array, considering that is particular, you know, as a database.
2032000	2039000	OK, guys, now let's say I'm having building a data source.
2039000	2046000	OK, let's say I have data source.
2046000	2051000	Inside this data source.
2051000	2067000	What I'll do is that I'll create an array of objects, again, simple objects like name and age.
2067000	2075000	So we keep on adding few things.
2075000	2080000	So I keep on adding some information.
2081000	2082000	26.
2082000	2086000	We have some bit.
2086000	2088000	Twenty six.
2088000	2092000	I've been of.
2092000	2094000	Twenty five.
2094000	2102000	We have opened.
2102000	2106000	Let's say 28.
2106000	2109000	Let me name myself.
2109000	2115000	So let's say this is the user information we are having currently in our database.
2115000	2121000	Now, what we'll try to do is that firstly, let me know anything that is present in database.
2121000	2124000	You're trying to fetch it, whether it's a sink.
2124000	2130000	It should be a synchronous process or it should be an asynchronous process.
2130000	2136000	Let's say if I'm pulling from a client, I'm making an API call and I'm going to fetch the data.
2136000	2140000	Whether it should be asynchronous or asynchronous.
2140000	2148000	There it says is how many of you guys think that it should be an easy call?
2148000	2151000	Right, I see four people because it is a time taking event.
2151000	2156000	We need to wait for that data to be because database is a separate machine.
2156000	2158000	It will have the data stored there.
2158000	2161000	We have to pull it, then pass it, then render it on screen.
2161000	2162000	So it is a time taking.
2162000	2166000	So for those things in general, those are async activities.
2166000	2171000	Now, let's say if you want to build this, let's say I have a function called get data.
2171000	2182000	OK, inside this get data, what I'm trying to do is that let's say simple inside the set timeout, let's say set timeout.
2182000	2185000	So this is whatever callback function.
2185000	2192000	But let's say this is taking 3000 milliseconds, which is three seconds to fetch this data from the database.
2192000	2194000	OK, I'm assuming that thing.
2194000	2200000	Once we have data, let's say I'm trying to output it.
2200000	2212000	And I'm trying to build data and attach it onto our like file into the body type.
2212000	2225000	OK, inside this, let's say each inside this each object, I'm going through a data source array.
2225000	2229000	I'm getting one of each individual object in the data from the each data.
2229000	2236000	I'll try to add it onto this one output.
2236000	2244000	I'll just add in a string format, saying that it should be having data dot name data dot each.
2244000	2247000	OK, and it should be inside.
2247000	2257000	Let's say I'm making an ally tag.
2257000	2265000	OK, now I've what I've read is I've built a list of items like taking from the data source.
2265000	2274000	And then what I'll do is that document dot body dot inner HTML.
2274000	2281000	I'll add it to the directly output like I'm trying to attach everything, whatever I'm getting inside directly here.
2281000	2285000	Let's say I'm adding a console log.
2285000	2292000	And I'll try to print output here.
2292000	2301000	And let's say I also print console dot log.
2301000	2314000	Before making API call.
2314000	2321000	After making API call.
2321000	2326000	After getting data.
2326000	2328000	So, guys, what should be the output?
2328000	2331000	Like, let's say I load the browser now.
2331000	2334000	I make a get data call and I load it.
2334000	2340000	What should be the expected output?
2340000	2346000	Now, think just answer in terms of console logs, which will print get printed first, second and third.
2346000	2352000	Or what is the order that you think?
2352000	2358000	So I'm just trying to say that I'm thinking like this is a database where I'm trying to get the data.
2358000	2364000	And I'm trying to build a list of items and appending it to the body directly.
2364000	2367000	Before API call, after API call, then data.
2367000	2372000	How many of you guys again agree with Dheeraj?
2372000	2374000	I see one thumbs up.
2374000	2376000	Let's see this. Let's see this.
2376000	2379000	I try to save it and go back here.
2379000	2383000	Now, do you see this? Like, there's something happening.
2383000	2386000	Let me go back here.
2386000	2391000	And let me refresh it.
2391000	2399000	If you see before API call is done, after API call is done, after three seconds, we are getting the data and we are trying to print it here.
2399000	2405000	So I hope again, this is one of the example that I wanted to show on how you can do it on UI.
2405000	2413000	But to make it more like since this is something like working like a get call, let's now try to create a post call.
2413000	2417000	The post call is where you're actually trying to send a data into the database.
2417000	2419000	Now, let's say this is a database here.
2419000	2421000	We have to just do a push operation, right?
2421000	2423000	If you want to add a new data into it.
2423000	2434000	Now, let's say if I want to do it that way, I'll make a build a function again saying that create data inside that.
2434000	2440000	Once a user is trying to create a data, it's a simple like I'll make a set timeout again.
2440000	2444000	I'll write a callback function with a particular time.
2444000	2455000	Let's say 1500 milliseconds and inside this, I will just do something like data source dot push a new object.
2455000	2459000	And let's say it's a new name will be Diraj.
2464000	2467000	Let's say Diraj age is something around 25.
2467000	2470000	Okay, now, so let's again.
2470000	2471000	I have.
2477000	2480000	Before making create API call.
2480000	2483000	After making create API call.
2487000	2488000	So again.
2491000	2494000	After making create API call, then.
2495000	2497000	Also console dot log.
2502000	2504000	After pushing data.
2507000	2509000	Data source.
2509000	2514000	So what do you think if I call it here create data?
2515000	2517000	What should be the series of steps?
2517000	2522000	So this is just to know like whether you are able to, you know, follow up with each and everyone.
2522000	2529000	So I just want Diraj if you are trying to answer it, answer it in like personally so that everyone can answer.
2529000	2534000	I'll give five minutes to think of it like what should be printing in which order.
2534000	2539000	So guys, just think of it like what should be the order of execution.
2545000	2546000	Let's say.
2547000	2551000	I can give a numbers in order if you want to write simple numbers.
2551000	2554000	Let's say 123.
2555000	2557000	Then I'll say this is 11.
2558000	2560000	I'll say this is 12.
2561000	2563000	I'll say this is 13.
2563000	2564000	Now.
2564000	2568000	It would be easy for you guys to write it down in chat.
2572000	2574000	What should be the expected output?
2583000	2585000	Before API call.
2585000	2587000	Some with write it down in numbers.
2587000	2589000	I'll be able to follow up better.
2590000	2592000	Consider both the functions.
2592000	2594000	Consider both the functions.
2594000	2597000	Check on the line number 33334 guys.
2597000	2602000	Think it like think like how what should be the process of execution.
2603000	2605000	I have got one answer.
2605000	2606000	Okay.
2609000	2611000	I've got mixed answers.
2611000	2613000	So let's just let's think here.
2613000	2614000	Firstly.
2614000	2619000	First function called that we are making is called the function call.
2619000	2620000	So let's say.
2620000	2621000	Let's say.
2621000	2622000	Let's say.
2622000	2623000	Let's say.
2623000	2624000	Let's say.
2624000	2625000	Let's say.
2625000	2626000	Let's say.
2626000	2627000	Let's say.
2627000	2628000	Let's say.
2628000	2629000	Let's say.
2629000	2630000	Let's say.
2630000	2631000	Let's say.
2631000	2632000	Okay.
2632000	2636000	First function call that we are making is get data.
2636000	2638000	So once we are making a function call.
2638000	2642000	This is supposed to be a new execution context should be created for this one.
2642000	2643000	Right.
2643000	2646000	Let's follow up a story that what we know.
2646000	2647000	Right.
2647000	2650000	When we call a get data call.
2650000	2655000	First execution context for get data will be created and we say simple console log.
2655000	2658000	So this one should be printed first.
2658000	2661000	So you guys agree with this point till now.
2664000	2665000	Right.
2665000	2667000	Then it sees that set timeout.
2667000	2669000	It says that this is asynchronous activity.
2669000	2671000	I'll push it away.
2671000	2674000	Then it sees that another console log 3.
2674000	2675000	Okay.
2675000	2677000	So till now what we have printed.
2677000	2680000	We have printed one and three.
2680000	2684000	Then since it is pushed away.
2684000	2685000	It doesn't have cost.
2685000	2687000	It doesn't have anything to do.
2687000	2688000	It calls.
2688000	2690000	It checks create data function.
2690000	2692000	A new execution context is created.
2692000	2696000	Then again it sees that you know one one need to be printed.
2696000	2700000	Then let's say we print one one.
2700000	2703000	Then we see that this is again async activity.
2703000	2705000	So it will be pushed back.
2705000	2710000	Then we see that another console log one three.
2710000	2711000	Fine.
2711000	2715000	Now let me know which one do you think it should print first.
2715000	2719000	Whether it should print two or it should print one two.
2721000	2722000	One two right.
2722000	2724000	Any specific reason guys.
2724000	2725000	Which one.
2725000	2727000	Why it is printing one two first.
2730000	2731000	1500 milliseconds.
2731000	2735000	How many of you guys agree with Tejan that it's it's time is less.
2735000	2738000	So that's the reason it's that it is printing first.
2738000	2739000	Right.
2739000	2742000	Now it will print one two.
2742000	2745000	One two then it will print two.
2745000	2748000	Now let's see if this is working as expected.
2748000	2749000	OK.
2749000	2751000	Let me clean it up.
2751000	2756000	Now if you see one three then one one then one three.
2756000	2758000	Then we have one two then two.
2758000	2759000	Good.
2759000	2764000	Now if I increase this by 3500.
2764000	2766000	Then what is the order guys.
2766000	2769000	Only this thing to these two things will change right.
2769000	2771000	First we'll get to output.
2771000	2774000	Then we'll get one one two.
2774000	2775000	Right.
2778000	2779000	Right.
2779000	2781000	So this this example is clear right.
2781000	2783000	How this thing works for you.
2783000	2784000	Right.
2784000	2793000	Now what if what if we want to make sure that you know after let's say this is we are pushing the data.
2793000	2795000	If you see that I'm pushing the data.
2796000	2799000	But here it is not available on the screen.
2799000	2801000	Like you see that you have pushed our data.
2801000	2807000	What if you want to you know update the table update the content on your screen.
2807000	2814000	Once you have you know push successful let's say pushing the data always write operations are slower than read operations.
2814000	2817000	Read is trying to fetching it for writing it in the diary.
2817000	2821000	It is comparatively takes time.
2821000	2828000	Let's say this is how some write operations let's say it takes 3500 milliseconds 3000 milliseconds for getting it.
2828000	2835000	But how can you ensure that if you want this here as to come onto the screen.
2835000	2837000	Here is him to come onto the screen.
2837000	2840000	Any ideas guys how we can make sure.
2840000	2843000	And there's a one clause that it will take more time.
2843000	2846000	This set timeout will be taking more time than this set time.
2854000	2857000	No Ashwini that's a call out right.
2857000	2862000	So write operations are usually slower so it will have it will take more amount of time.
2862000	2866000	It's something like once you have let's say informed table.
2866000	2872000	You are trying to filter out your trains or anything you enter the details and it clicks search.
2872000	2877000	Right. Once your search is sent queries sent you pull out the data and then reload it right.
2877000	2880000	Now this is what we are talking about how we can reload it.
2889000	2891000	Any ideas guys.
2891000	2894000	It's pretty straightforward I think it should be pretty straightforward.
2897000	2900000	If you're not able to think let me know.
2900000	2903000	In create request call get data right.
2903000	2910000	So how many of you agree with Ashwini's point that he can you call that get data again so that it will get the updated information.
2916000	2917000	That's a straightforward thing right.
2917000	2921000	Once we are pushing into the data get me the data again.
2922000	2923000	OK.
2923000	2926000	Once I do this let's say we go back onto the screen.
2931000	2933000	Now let me refresh and see.
2933000	2936000	Let's say one three one one one three.
2936000	2940000	Then we got two printed then one two again printed then one three again printed.
2940000	2941000	Then there is was added.
2941000	2944000	Do you see this there is getting added at last.
2944000	2947000	It's like refreshing at runtime.
2947000	2952000	Because there's some right call is happening then you are getting back again data.
2952000	2953000	OK.
2953000	2955000	Now by the better way right.
2955000	2958000	You never should call a function directly this way.
2958000	2961000	You have to always use something like a call backs.
2961000	2962000	OK.
2962000	2967000	Now let's say we are having the data here data and let's say a call back.
2967000	2970000	Now instead of get data let's say you call a call back here.
2970000	2976000	And let's say this we push this data calling data here.
2976000	2982000	And once we are creating it we add it here this one and take it data call.
2982000	2983000	OK.
2983000	2985000	This is what our syntax should be like.
2985000	2988000	We are passing this data as a callback function.
2988000	2989000	OK.
2989000	2992000	Now this callback we don't know when it will get executed.
2992000	2995000	It depends on the whatever function body it executes.
2995000	2998000	This is the use case we have seen already earlier.
2998000	2999000	Right.
2999000	3004000	So any doubts guys in this example or things we have discussed till now like how the things
3004000	3008000	are getting executed what is sync versus asynchronous process.
3008000	3012000	What happens if timeout finishes during the execution of other code.
3012000	3013000	I'll come to that.
3013000	3014000	Good question.
3014000	3015000	OK.
3015000	3020000	I'll ask you again at the end of the class like what it will happen.
3020000	3021000	OK.
3021000	3022000	I'll talk on that.
3022000	3029000	But let me know if that doubt is not resolved by the end of the class.
3029000	3032000	OK.
3032000	3041000	So guys any doubts in this context what we have discussed till now.
