start	end	text
2278000	2285840	let's try to make a button look the way we want if you go back and see it in the actual app
2285840	2292240	it's just adding a border radius color white and you know the color that we have it for add reply
2292240	2297200	we have to copy that so let's go let me go and copy the color part
2300880	2307440	and make it as a background color and let me give color as white
2309280	2312160	and let me copy border radius also
2315840	2326720	okay now once we had this then we had something like let's say if you go and see it here
2330160	2332560	padding yeah let's add some padding around it
2336720	2345600	padding of three pixel around then i can say that i also don't need a border firstly border zero
2346640	2352640	because it's giving a black in color which is i don't need it for the button then also i can add
2352640	2360560	a box shadow right uh like there's a box shadow elevated which is like really less box shadow
2362960	2372480	let's say i go back onto the top i copy the same box shadow that i have for comment section i copy
2372480	2378880	i copy and keep it here now all this is fine all this is fine but
2384960	2392800	do we see any change in this color or like it's larger and lighter let's make a bit change
2392800	2402880	this is fine anyways now coming back to uh do we need anything else guys here on the button give
2402880	2409280	border radius to input text also yeah we'll we'll go to the input text let's say we have a class
2409280	2422720	input i'll select the class input on this input let me give something
2423200	2432960	a particular uh firstly border radius of you can say 0.4 rem once we have this then you can we can
2432960	2447520	always add let's say i have a specific height of 25 pixel to show it now i have colored both the
2447520	2453440	things like uh button and input now let's go to this container level i should have come in
2453440	2461680	the reverse direction let me go to the container now let's talk about this container guys what we
2461680	2468000	should be having in the container to make it reflect like as it was looking earlier
2468800	2476400	now we see that this is not applying what if i remove and i say that hey all the containers
2476400	2488320	wherever you see this one uh keep a margin left of four them right because i've seen that
2488320	2495120	uh they should have applied i tried it but maybe we'll fix this one so uh what i'm doing is like
2495520	2504240	so uh what i'm doing is like i'm selecting the child kind of size then once we have this then
2504240	2518160	let's say any other things guys should i give margin top of 0.4 rem anything else
2518160	2521200	guys
2523120	2525680	do they look good enough
2528720	2533920	do they look good enough let's make uh increase the height of it bit
2535920	2543840	let's make this as a 30 pixel and also button let's add some height to this button
2543840	2550320	uh height of 30 pixel
2556160	2562880	okay and let's increase this as a 0.6 to reflect uh like the same way now
2565280	2570720	padding to the button do we need a padding to the button we had three pixel
2574480	2583120	let's make it five okay okay cool no no risk guys uh now let's see like if i even if i give
2583120	2590640	some margin right so that they look differentiated to pixel on the left cool now this is clear right
2590640	2596640	a basic css that we applied uh and we created for the two elements uh any doubts anyone having
2596640	2601440	any doubts on this because this is something really straightforward all the properties we
2601440	2611360	have learned cuts cursor to the button great one uh cursor pointer i hope no one have any
2611360	2617680	challenge understanding these two things right now we'll go to the actual js part now if you see
2620320	2623680	firstly tell me something this will be static or it should be
2624240	2627920	generated dynamically from the js part on click of add reply
2627920	2636960	dynamically right now let's approach this one step by step okay i'll go below now firstly
2636960	2644640	i'll create a script tag uh now what are the two events that we are handling it here firstly what
2644640	2653200	are the two events that we are handling if i refresh it one is like add reply and there is
2653200	2662080	on click of submit right i understand click uh and everything now uh sorry uh when it comes
2662080	2666640	to event i got it but two main core functionalities that i was talking about
2669760	2672160	both the events are click i agree with your point uh
2673840	2679600	click on replay click on submit right two things now on click of reply what we are doing it
2680560	2685120	we are creating this input element right input element uh and submit button
2687280	2694000	on click of reply we are doing this right on click of submit we are building this first comment
2694000	2701520	or like uh this this particular box and shared isn't it so you are able to what i'm trying to
2701520	2707920	say is that firstly not only you build dynamically this particular input element and separate but you
2708320	2713440	also have to dynamically generate on click of submit this particular box shadow and same thing
2713440	2720080	reflecting whatever we have built it a card are you able to relate that we need both card
2720080	2727360	and common supply container to be generated dynamically so for that thing for that thing
2727920	2734320	i want to write two things like there are let's say we create two functions firstly creating input
2735040	2743840	box okay for replying it like if you let's say i click off reply whenever you click a reply
2743840	2754080	you need something like this box so let's say you have a function uh create input box and i'll leave
2754080	2759280	it just firstly we won't write any logic in that we'll just write down the out layer firstly okay
2759280	2763280	what all things we needed then also we have something like
2765280	2769360	can i say a function create comment
2772080	2776720	or comment box or i can say
2780400	2785040	add reply let's say we say this way add reply so this will create
2785040	2788400	it comment
2790800	2799680	and add reply to it button two okay so these are the two events that we have to toggle right on
2799680	2804560	click of something we have to trigger to these two functions and these two functions should be
2804560	2813680	handling all the use cases isn't it this is this general idea are everyone able to follow up
2815520	2825520	like on click of anything now now let's do that same drill of handling the click firstly now
2826160	2833520	let's say i have a const and i'll say that i'll get an access to comment container
2834960	2842880	document dot query selector inside this i have to let's say now the trick comes right the problem
2842880	2847040	here is that you should be able to listen all the
2850160	2857520	yeah i'll come to that caveat so okay let me re-explain it now you have two events firstly
2858880	2865200	when you click on add reply you're creating an input element and submit button so for that thing
2865200	2872000	whenever you click on this thing i have to write logic in this create input box is this clear
2872560	2879280	like what does we mean when i say input box what i meant it now then if there is something user
2879280	2886640	entered it and clicking submit we need to create this comment right comment and add reply button
2886640	2890640	so for that one we'll have this function once you enter the data and click submit
2891200	2897760	so two functions solving both the problems now when it comes to query selector what event we
2897760	2905680	will be listening to is if you see here we have to listen all the ad replies in the whole page
2905680	2914000	right because we can click here this button anytime we can click this button anytime we
2914000	2921600	can click this button to anytime right any any ad reply button we should be able to listen
2922560	2930560	and newly generated too so now for that reason now let's say i'll use that event bubbling concept
2931680	2938400	okay using event bubbling what should be the thing that we should be selecting it
2939200	2941680	what is a parent of all the things
2944160	2948560	first parent from the bubbling concept like when you go for it by default it's a bubbling whenever
2948640	2953040	you add an event listener so what should be the first parent that you see here
2954480	2956560	a parent class that will be targeting
2961760	2963600	let's say comment container
2965760	2973760	right let's pick this one let's pick this one okay let's pick comment container
2974160	2980560	so now on this comment container we'll be able to listen all the events that are happening on
2980560	2984800	this buttons right any button anything you click will be able to figure it out
2987520	2992800	right anything that's happening in whole page will be able to figure out in the comment container
2992800	2995040	because this is a parent for the whole page
2997360	3000640	guys are you able to relate why i'm selecting comment container here
3000720	3005920	is anyone if there is anyone let me know if someone is not understanding why did we pick it up
3006400	3013520	okay i see two people cool please keep responding so that i understand that whether you are able
3013520	3020000	to follow up or not both some bits not didn't understand great so coming back to this one guys
3021280	3025920	why not main container you pick it anything you pick it anything even if you want to pick
3026080	3033520	it up this one all comments you can be pick it you can pick it this container also
3034160	3040320	you can pick it anything as people suggested here in the chat that's why i picked it one thing
3041760	3048000	okay now why i have to select any of like a parent container this reason
3048720	3055040	because if i click on any reply let's say i click on this reply i should be able to listen if i
3055040	3060000	click on this reply i should be able to listen if i click on this i should be able to listen
3060000	3067280	now if why should i add a event listener to each one of them so for that reason since this is
3067280	3073360	a one logic that we want to handle it i am saying is that anyways you click on any event if you had
3073360	3079840	a event listener to the parent and you are listening to the click event you will be able to you know
3079840	3085680	handle there at that particular position right that's the reason why i was asking like which
3085680	3095760	parent container should we select okay so i'm picking up a comment container also you can pick
3095760	3100240	it up all content all comments you can pick it up this container also since these are parent level
3100240	3106880	hierarchy you can pick it up anything somewhere did you get this point why i'm trying to access
3106880	3112080	that particular thing now i'll it will be more clear when we actually debug this one okay now
3112080	3122320	let's say now let's say i i go and add a listener to this one comment container dot add event
3122320	3129600	listener i'm listening to the click event let's say i have a function okay and i have an event here
3129840	3139440	i let's say i close this now now console dot lock let's say uh i'm just trying to print event
3141760	3146640	let's say i'm saying that someone is click something now if you go to this project right
3146640	3152720	and open the console even if i click add reply event will be printed even if i click submit
3152800	3159600	it even if i click submit event will be printed that's the reason leveraging or even bubbling
3159600	3164640	i've added it to the parent container and then i'm listening to both the things is this point here
3164640	3171200	guys how why i'm adding to it parent level now what if instead of comment container i'll give
3171200	3180720	it to all comments even if i do this i should be able to listen events right
3183120	3187440	even if i do this i would be able to listen all of this
3193360	3197760	is this clear there is no difference if you select anything even bubbling will go to the
3197760	3202720	topmost element from the root target element so that's the reason why i'm selecting any of the
3202720	3206800	containers let's say we select this common container itself which is the parent for the
3206880	3212720	all the comments okay now once we have this once we have this
3214720	3218880	let's say you uh from this event if we try to get
3221760	3230240	okay uh let's build like how would you listen to add reply or create submit will come to that part
3230240	3236000	but let's fix uh build this one because that's the how would you add a listener to each and
3236000	3241120	everything would be a bit tricky i'll come to that part let's let's build add reply here first
3241680	3248720	when you are creating uh add reply like this is the content let's say this is something you are
3248720	3255600	trying to build expect that you will receive some text inside this function uh what i'm trying to
3255600	3263760	do is start let's say uh again a simple logic where firstly i'll create an element uh let's
3263760	3271280	say element and i'll say the document dot create element i'll give a diff okay and inside that
3271280	3280000	i'll also have a element dot let's say set attribute inside this attribute i'll add a
3280000	3288720	particular class which will say all comments now if you see this i'm adding all comments here
3288720	3291680	here
3293520	3299200	inside this all comments i'll write down the whole inner html part
3302160	3307760	now inside this inner html i'll write simple basically i'll copy whatever thing you see it
3307760	3315840	here that card uh example i'll copy this i'll put it here once i have this also i'll
3318720	3326640	make it this one as a dynamic adding a text here and once i'm build this element i have to append
3326640	3335040	this element so but what i'll do is that i'll return this particular uh element that created
3335040	3342400	whatever we created uh so that i have element dot inner html is this clear guys like how we are
3342400	3346880	creating add reply i'm just copy paste and created that element i'm returning from this
3347760	3354080	nothing new it's just that i'm replicating whatever we have done it on top now for
3354800	3361280	consider this one if you want to create an input box how would you create an input box
3361840	3367760	for creating input box we don't need any parameter uh like here because it's just
3367760	3373680	that it's a simple input like this both things so but we have this particular class we have to
3373680	3380000	create a day for that one let's say again i create a const element simple document dot create element
3380000	3387440	inside that i select as a dev and once i have this element i'll say that element dot set attribute
3387440	3393600	inside that i say that i want to add a class and inside this i'll i'll have this class
3394560	3406000	uh sorry this class added once i have this then i'll go to this element dot inner html inside this
3407600	3412160	let's say i add all the things that i have it here two things
3416400	3423120	right once we do this i'll also return div from here or element from here
3424400	3431360	right so i hope this is clear this is pretty basic right uh like whatever we have done there
3431360	3434560	we have replicated so i hope these functions are clear to everyone
3435520	3440480	anyone having any challenge understanding these functions or the html css part we did till now
