start	end	text
534160	535160	I wouldn't do that.
535160	539160	So let's say why I wouldn't do that.
539160	543160	I'll talk about like if guys please go to some which question in the chat first.
543160	547160	Like is it okay to bluff a bit if you're confident on skills in your resume?
547160	568160	So one of the thing is let's say you being a front end developer or the front end full stack month stack and you try to bluff that you know Java let's say you are if you say Java and there might be some person who might be really good with that language not with something mentioned in your resume.
568160	571160	If he sees that he'll try to kill you in that.
571160	587160	So it's always a safe side to write down only the things that you know and other things if you want to mention that I know this topics you can say that this is something that I have built content on it but no practical experience or not much experience in that domain.
587160	592160	So you can surely you have to mention that way like a different category in resume.
592160	608160	The skills that you are confident about the skills you're not confident about so that they you don't lose it like because you might be clearing three four rounds and five in the final round they might be questioning you something of a topic which are not confident on in your resume.
608160	619160	Because resume is generally not considered after getting shortlisted for initial rounds because initial rounds are like problem solving LLD, HLD when hiring manager comes then things plays around.
619160	635160	So try to be confident about things that you write in resume don't boost it up make it simple so so that we have to focus in a way that we have to build skills which are actually needed to crack that position or that to be a good engineer.
635160	644160	I mean down the path so that we focus on that if you focus on that framework it would be really helpful rather than writing something else.
644160	646160	Okay.
646160	648160	I hope I answered that some bit.
648160	653160	So I would say I won't do that.
653160	662160	So I see guys good enough amount of people are there but just want to reach out my screen share is working fine right you can see it.
662160	663160	Good.
663160	665160	So I'll talk about a few things guys.
665160	668160	Firstly, like you know resume building.
668160	688160	Firstly, let's say if I open, you know, a resume, a simple resume if you see it here, what this talks about this talks about the personal, you know details, a phone number, the LinkedIn account and the Gmail ID and the name and role they are in.
688160	694160	And this is for a fresher perspective, not someone who has experienced in their industry.
694160	697160	We'll talk about that in some time.
697160	706160	But if you see, we have mentioned skills and the projects they have built, or like the list of projects that we are building if you try to mention here, you can mention them.
706160	711160	And then whatever your achievements are there in your college, then education part of you.
711160	713160	Like let's say this is something.
713160	714160	This is good enough.
714160	718160	This your writing is like what whatever things you know you're writing all of them.
718160	719160	Okay, isn't it.
719160	722160	But what makes you stand out.
722160	724160	So firstly, let's let's.
724160	735160	I'll give you a chance to think like what what's missing in this firstly, what do you think it should be more if you know to make it more appealing what you what you should do.
735160	745160	Add bullets.
745160	750160	Anything else is anyone having any other ideas.
750160	754160	More projects.
755160	757160	Let's say project links.
757160	761160	Great.
761160	762160	Great.
762160	780160	So one of the things that I would definitely agree with this is that, you know, firstly, as somebody says that, hey, make it this bullet points are not writing like a paragraph as it try to, you know, mention it in the right format, then add more few more projects and keep those links deployed links, isn't it.
780160	785160	And this is what related to project section, isn't it.
785160	792160	Is everyone believing that this is not a writer's you may if you want to crack something friend and developer role.
792160	795160	This looks not complete, isn't it.
795160	801160	This is not an apt one like you yourself when you're able to take out points from that right.
801160	804160	It means that this is not completely fulfilled.
804160	805160	Okay.
805160	818160	Now, when it comes to skills, it's really important to mention all the skills, you know, because what happens is firstly, the resumes whenever you apply through, you know, on carrier portals on any portal.
818160	824160	Those are actually filtered by using some machines which are reading the content of your resume.
824160	825160	Okay.
825160	839160	So whenever you seek a particular hiring post like that hiring post for friend and skills or back and skills or anything skill any skill you should see what our skills are mentioned in those requirements like job portals job, whatever.
839160	848160	If you add, try to add the possible skills that you can add like react and JavaScript doesn't talk about everything we know HTML CSS also isn't it.
849160	854160	We should add that part like a I know that HTML and CSS are there.
854160	866160	If we add it more and if job whatever job opening says that it needs HTML CSS skills also and if those are matching your resume will be filtered and passed on to the HR in order to view it.
866160	884160	Hope this point is clear that firstly until you need to add all the amount of skill sets, then more amount of projects with deployed links and your GitHub links to is this point here is related to project section and skills.
884160	896160	Then, do you see do you see anywhere you are any profile like scale up problem solving for our profile or lead code profile or a GitHub profile being shared here anyway.
896160	919160	In source or anything so that need to be also mentioned in a resume because they should know because what happens right if you see many of the roles of Fang man company they mentioned that that we need people who are able to solve a section and algorithm.
919160	931160	Algorithm may not be a particular skills that you write down and inside the skills but how can you map it down into the resume that you have done it or you are good with that thing.
931160	941160	It's just that adding a lead code profile or scale a profile or any other coding platform profile right that gives you a instance that hey you have also solved the problem solving.
942160	953160	Okay, I've been a field pick it up your resume in the session just I'm focusing on the high level things as of now. Okay, I'll do that.
953160	955160	Okay.
956160	958160	Second thing.
958160	975160	Do you do you see here completely education details mentioned for Okay, this is fine. Mainly the things that matters right mainly the things matters your skills and the projects you have built and whether you are able to trying to fulfill the requirements of a job.
975160	987160	The first role is in order to pass your resume to HR is that you have to there's a in between filter, which is actually filtering your resume is based on algorithmic sets.
987160	1003160	The algorithms actually try to filter based on the amount of skills mentioned and the projects you have done, and the point is that gives so it each and everything has a algorithm which keeps you the points for your resume if your resume gets more points that goes to the HR.
1003160	1018160	In the same way, even LinkedIn profiles are also set in such way. The reason we say that LinkedIn profile in the profile you should mention everything. If you remember many of the users say many of the people say that hey recruiter reached me out on LinkedIn.
1018160	1038160	For this particular job opening how that happens when you mention everything in your LinkedIn profile and someone recruiter searches like I need to hire people for this one, then LinkedIn filters by people are open for job, and then who's having the skill set and a particular company's lease.
1038160	1051160	So it's it's always needed that on your social media platform wherever you are presenting, you should be able to present yourself in a good way with at most like you know decency and honesty whatever you have.
1051160	1056160	Is this clear race.
1056160	1066160	Good. So let's talk about one of the you know properly built up to an extent so that there's nothing like you know resume which is completely perfect.
1066160	1080160	But let's say this thing what's happening what changes have been done here. Still, we give the role name and a person's name phone number now if you see LinkedIn GitHub lead code hacker and all these things were added, isn't it.
1080160	1094160	So all your coding profiles were linked up, then you have all the like you know skills, I would still suggest that HTML says it should be added, because that is also mentioned sometimes in your requirement skills required skills.
1094160	1107160	Okay, react and node just might be the top one sequel might be on the top one. But what if even get as one of the top one what if like the mentioned HTML says why not if you know that you can add it.
1107160	1117160	Okay, then if you go for project section or two projects were added fit this amount of the bullets points were added as some with mentioned earlier.
1118160	1126160	Now if you say GitHub link was also given and deployed URL, the URL doesn't work because there's a sample project link.
1126160	1138160	Now same way, you have a deployment URL, then the what this project is about doing up doing things, and this GitHub link right and if you see there's a one more thing what they have done.
1139160	1148160	Now if you're not mentioning skills that your actual skills, the projects tech stack used in that also you can mention the skills what you have leveraged.
1149160	1163160	You see this is purely built on murn stack. I would say not m murn stack because m goes from MongoDB there here we have used SQL DB right my SQL.
1163160	1171160	So here if you go for again a new app like task management mobile app like a to to list again they will react native and Firebase.
1172160	1182160	Okay, and when it goes to achievements again they added a few achievements and one of the core thing is right fix try to fix your resume in one page or not more than that.
1184160	1185160	Okay, guys.
1186160	1194160	I'll share this link. I'll tag this link so that you get to see this reference and build it.
1194160	1197160	So now can we get started with class guys.
1198160	1208160	I think I've talked more on this you may and one more one more time the announcement is that there is tomorrow you will be having a class at 12 o'clock taken me on children.
1209160	1219160	So try to please attend that you can ask any open ended questions related to job market or how do you want to revise content or preparation strategies or anything like that.
1219160	1225160	Any question that you have you are at most welcome there and to be you know ask the questions I do anything that you want.
1225160	1226160	Okay.
1226160	1231160	So try to be there and leverage as much as you can possible.
1231160	1238160	You are on mobile or on anything if you're traveling try to attend that class because that insights will really help you right.
1238160	1239160	Great guys.
1239160	1244160	Now we'll actually start with today's class which is.
1246160	1247160	I can say async.
1249160	1250160	Programming.
1250160	1251160	Okay.
1251160	1252160	Just a.
1252160	1253160	Right.
1253160	1254160	I'm not sure if this is right.
1254160	1255160	Okay.
1255160	1256160	Yeah.
1256160	1257160	Yeah.
1257160	1258160	Great.
1258160	1259160	Great.
1259160	1260160	So now.
1260160	1261160	So now.
1261160	1262160	So now.
1262160	1263160	So now.
1263160	1264160	So now.
1264160	1265160	So now.
1265160	1266160	So now.
1266160	1267160	Great guys.
1267160	1268160	Now.
1268160	1269160	Well actually start with today's class which is.
1269160	1270160	I can say async.
1270160	1271160	Programming.
1271160	1272160	Class two.
1272160	1273160	Okay.
1273160	1274160	So now.
1274160	1275160	So now.
1275160	1276160	So now.
1276160	1277160	So now.
1277160	1278160	So now.
1278160	1289280	Okay, I'll talk about that when we used async keyword, I'll come to that when we talk it
1289280	1296960	but let's just revise the concepts that we have done in previous class that we have understood
1296960	1305640	something called as sync versus async code, is this point clear what is synchronous versus
1305640	1314440	asynchronous first like what is synchronous code versus asynchronous code okay now once we have
1314440	1320440	learned async code we have figured out that there is something which is dealing with your DB file
1320440	1338160	storage or let's say anything that like set timeout set interval all are async activities
1338160	1344960	the reason is that you are there is no finite amount that how much time it will pass in timeout
1344960	1349640	interval or the amount of time it will take to read from a file storage or the DB storage right
1350040	1354840	so whenever you are not sure that it might be executing right at that moment without anything
1355400	1360920	you that process all things goes into async activity then there is one more thing all the
1360920	1367000	events that you added in the DOM right all the event listeners event listeners
1369240	1370040	let me know guys
1370040	1375880	whether this is an async or sync activity
1382840	1387640	just let me know this what's your understanding on this event listener whether it is a
1388680	1394280	sync or async all the DOM elements you select a particular day or a button
1395240	1403080	click all those things right everyone says that sync process right most of them they say that
1403080	1411960	sync no let's let's again try to understand this i added a particular div dot add event listener
1412520	1422360	right i added an event listener onto it and i say that type of event it's a click event or
1423000	1428840	a callback function which a callback function now let me know whether
1430280	1434680	when this event will be fired first when this event will be fired when this javascript code
1434680	1446600	should execute it on click of this div right on click of this but is this js code will execute
1448120	1451960	like even if you are not clicking whether this js code is needed to execute it
1453000	1459720	do we need this code to get executed even if we don't click it no right so there are some of the
1459720	1465000	activities like let's say if i have a like you know code i have a page of code
1467240	1473240	i'm writing a list of things from top to down and i found an event listener and until unless
1473240	1480840	user doesn't click if i have to you know this this thing to be there if i if if this parsing
1480840	1487480	gets stuck here where we had an event listener the code will again hang right
1489080	1494520	are you able to relate that event listener is attached but we cannot store that in call stack
1495640	1501240	so this is again removed from call stack put it into the browser apis which is providing
1501240	1509000	your dom apis out of that window object document api right so this all the listeners are actually
1509000	1515000	async process because there is part of code doesn't execute instantly like set timeout
1515000	1519000	whatever callback function you write in set timeout doesn't execute instantly
1519000	1526280	right it waits for some amount of time timer is given here this is waiting for click event
1526280	1531880	like until as you click it this callback need not to execute isn't it so all this activities
1531880	1538200	goes into async process is this clear all the user events are also somehow are async process
1539000	1546680	so guys is this point clear are you able to understand why this event listeners are async
1546680	1553640	in nature anyone who are not able to clear this let me know like if there is anyone who are not
1553640	1561800	able to connect this dots so one thing i would say that okay heimangi says repeat it now heimangi
1561800	1566360	please if you if you if you see that code whatever we have written when we are dealing with dom
1567080	1571560	there's a series of code which are instantly executed like constant functions everything
1571560	1577480	but when you add an event listener let's say this is a page which is having this button a submit
1577480	1583480	button until unless you don't click this button this event won't be fired right this event won't
1583480	1589320	be fired now when this event is not fired why would you need this to execute instantly it need
1589320	1595400	to be only executed when you click that button so for that reason this won't be you know executed
1595400	1602200	instantly this will be removed and put into into browser api list that only when someone is clicking
1602200	1607480	this event will call that function put it into the callback you and then put it into the call
1607480	1614280	stack to execute it because this is a delayed operation this is operation not being done right
1614280	1619960	right moment right away okay it is not being done right away it is waiting for that user action
1619960	1626920	like that user is clicking user action sometimes there might be a situation where we are
1626920	1631560	programmatically telling that they should this operation should happen after some time
1632440	1638520	here user is deciding when this event will happen so we don't know what time till what time we have
1638520	1644440	to wait sometimes user might not even click it right some so when there is no amount of like
1644440	1648600	this code this piece of code should be only executed when this is clicked so we should we
1648600	1654440	can say that this is like a acting like a timer until user clicks it this won't execute if user
1654440	1662520	clicked it this will be executed i hope you understand the same monkey okay so these all
1662520	1670600	are async activities now after this we have also understood one more topic called event loop
1671480	1676520	did anyone went through that visualizer and explored it guys that link that i've shared in
1676520	1682680	last class so did you understood how event loop works
1689880	1694840	right i hope that event loop is also clear we have a call stack
1695000	1700360	and then we have a browser list apis
1703400	1711960	nodejs apis where you have document api set time or type thing things will be put it in here once
1711960	1718440	the work is done they'll come into two of the tasks microtask queue and callback queue
1718440	1723560	right both will be subscribing to this then there's an event loop which is actually trying
1723560	1728600	to sync it here and will be putting into the call stack once call stack is empty
1728600	1735320	this is what we have understood in last class right now right there we'll start with today's
1735320	1742600	class now no how many of have you gone through this code in last class how many of you understood
1742840	1747400	through this code in last class how many of you understood what callback hill is last class
1749720	1753400	are you able to follow up with this callback hill concept whatever i've told you
1754360	1762120	it's like let's let's try to this visualize in further mode since let's take an example of
1763800	1770600	a burger like if you want to let's say you go for mcdonald's or you have gone to any burger shop
1771160	1777320	uh burger king anything we know that what basically how to make a burger isn't it there
1777320	1782120	are a few basic set of things and those are the set of activities let's say if you want to make
1782120	1789560	a burger what could be the first step guys what could be the first step let's say that we are
1789560	1797960	building a burger if you want to build a burger let's just state it out what are the series of
1797960	1804520	steps what it will take selector type that's let's say let's say we are trying to
1806280	1807880	let's say we are making an aloo tikki
1810360	1817880	okay aloo tikki burger take the bun but before the bun before the bun do we need to
1818680	1820200	build that aloo tikki firstly
1821080	1826760	right so firstly what we'll say that in order to build aloo tikki we'll say that prepare
1828520	1831480	all the ingredients right whatever ingredients are needed
1835640	1840840	once we have those ingredients we will be able to cook that patty right whatever tikki is needed
1841400	1845320	once we have this then what we'll do we'll assemble a burger
1849560	1855080	i'm actually not building a burger which is made in mcdonald's because they add too many things
1855080	1859480	sauces and everything i'm making a something that you see on a roadside street right they
1859480	1862280	add aloo tikki they put a two bits and they give it to you
1862280	1867160	let's say once you assemble a burger you also have maybe let's say you are adding some seasoning
1867160	1875960	on it you can say that adding condiments condiments is like whatever flavors or extra
1875960	1883720	things that you are adding then you serve burger right so this is what we'll do we'll say that
1884520	1889400	condiments is like whatever flavors or extra things that you are adding then you serve burger
1891640	1895480	right these are the series of steps isn't it
1899800	1903640	so let's say that if you want to build this example let's say what if you
1903640	1909800	because these are all are firstly if you say these all are asynchronous process isn't it
1909800	1912920	all things might take some time and it might not be instant
1914040	1919160	right so let's say building a burger itself is an asynchronous but it will take some time to build
1919160	1925320	a burger right or get a burger and serve it to the user if you go to burger shop you give an order
1925320	1930360	it doesn't come instantly to you right it takes some time that is your order is placed will get
1930360	1936040	you once it is done so it's a real life event now let's say if you want to build this what should be
1936760	1941480	an activity okay i'll take a class
1946600	1947640	class 25
1952040	1960920	to burger.js firstly we have four events that are happening specific events let's say i have a
1960920	1964520	function called prepare ingredients
1969240	1975800	okay and these ingredients might take some time yeah burger king.js let's make that one
1976360	1982920	this is a roadside burger king burger king if you want to code it for burger king it's really
1982920	1987960	difficult but yeah fine anyways let's say if you want to prepare ingredients it will take some time
1988520	1992440	now to fetch all the ingredients let's say it will take some amount of time
1997960	1998200	say
2001240	2002360	console.log
2004840	2010120	so i say that ingredients prepared okay
2010920	2018600	cool now once i prepare this burger let's say how much time it should take guys how much time it
2018600	2025320	should fetch it in order to fetch your ingredients let's say give it some seconds that in this
2025320	2029800	this amount of seconds will take it to get all the ingredients for preparing a
2030440	2037880	techie let's say can i say 2000 seconds 2000 milliseconds okay now once this is done
2037880	2047160	okay now once this is done let's say then you have function cook pt where you're trying to build
2048680	2054440	like you know pt actually let's say again you have a set timeout you have a function
2055560	2059480	a callback function and let's say here you are trying to
2059480	2064760	confirm that pt is cooked or pt is ready
2070920	2078120	okay once this is done let's say this this also takes 2000 seconds it would generally take more
2078120	2086040	amount of time to actually fry it and get it done but let's take another example another function
2086520	2091720	another function where you are trying to assemble all these things with buns and everything okay
2093800	2095000	assemble burger
2097480	2098760	say set timeout
2101880	2107080	you have a function where you are trying to console.log
2107240	2114040	say i say that burger is assembled
2117800	2121000	and this thing let's say it takes 1500 milliseconds
2122040	2130040	once this is done last thing you have is actually adding seasoning like you can say condiments
2130040	2138840	again let's say i try to take this put it here
2148120	2154600	add it once this is done let's say you have function serve burger
2160360	2167720	in order to serve let's say it's an instant process because this need not to wait burger is served
2173160	2179560	okay these are the list of functions that are you know let's say all things are async functions
2179560	2187240	now how would you build it if you let's say if i want to do one activity after the other
2187240	2193000	how would you build this how would you you know put it in you know activities like how it's
2193000	2199560	possible to do it in all in one way like one after the other series like doing it in series
2199560	2205480	if you remember we have done the same example here earlier where we're executing one after
2205480	2211160	the other same thing we have to do it here but any ideas guys like how can you actually make
2211160	2216520	it in a sequence here is that after ingredients only you have to cook the patty after cooking
2216520	2221240	the patty you have to assemble the burger after cooking assembling the burger then only you have
2221240	2225960	to add seasoning or the giving a tomato sauce separately or then you have to serve it how
2225960	2231640	can you make this things works in series any any idea anyone having any idea on this
2231640	2240760	this
2241800	2247320	any idea guys how can you make this call function inside a function now which function you would
2247320	2252280	call first prepare ingredients let's say you call this function prepare ingredients
2253640	2255960	inside this function what function you would call
2255960	2264760	right let's say if you want to call a function inside prepare ingredients let's say you will say
2264760	2272760	that hey cook the patty first isn't it cook the patty now if you call this cook the patty
2273800	2281080	you have to pass a callback here right this callback need to be received firstly a callback
2281080	2289640	function and this callback should be executed here isn't it now once this callback is received
2289640	2295240	inside this you will again call a new function now next function that you would call is after
2295240	2303080	cooking the patty you will assemble a burger isn't it and even this cook patty will take
2303080	2309880	again a callback function and this callback function should execute it after after only
2309880	2316280	once the patty is cooked and this callback is actually assembling the burger once you assemble
2316280	2325160	the burger what you can do you can actually add condiments isn't it now if you go back here again
2325160	2333400	a callback function again a callback function called right once this is adding condiments on
2333400	2340040	then you actually go and serve the burger right again if this is receiving a callback function
2340040	2349960	let me pass a callback and this is executed now how many of you are able to understand this code
2349960	2354760	like firstly did you understand this code guys is there anyone in the class who didn't understand
2354760	2361480	this code what is happening here guys please let me know if there is anyone who didn't understand
2361480	2370680	this one okay i hope everyone is under or able to follow up so if you see this is what a callback
2370680	2377720	hell looks like this is a series of let's say just a burger with which is simple burger if you let's
2377720	2381960	say if you want to cook a biryani or if you want to build the actual system right which will be
2381960	2387240	like looking like you know one function inside another function another function then at least
2387480	2395560	functions will keep on going now this reduces the amount of readability and like it is difficult
2395560	2400520	to understand the process and if someone new comes it will be really you know messed up logic
2400520	2406280	to understand how things are done what things are done so this is what we call it as a callback and
2406280	2415160	then there is a second problem also now what if what if say that you know assembling burger is
2415160	2419000	it's actually done by a different department if that department you
2420520	2423480	your department is actually focusing on building a pt
2424600	2430200	ingredients and pt and you pass this as a cooked pt to a different department who is actually
2430200	2435320	assembling the burger now when you are doing that activity you are actually giving your the pt to
2435320	2440600	him you don't know whether that will be take you know taken care right so you are actually
2440600	2444680	depending on them so this is like inversion of control where you are actually giving the control
2444680	2451240	to the other person and he is deciding how to use your pt right so that's also a difficult
2451880	2459640	difficulty faced when you see this in the callback help issue okay so now if this point is clear i've
2459640	2466040	given you two examples one is with you know a file system then the another with this burger example
2466040	2472680	like how does callback hill actually increases you know complexity for this in javascript a new
2472680	2478920	concept called promises were introduced but before going to promises i just want to recheck
2478920	2485320	if there is anyone who didn't understand callback if everyone is able to follow up then we'll go to
2485320	2493800	promises okay i don't see any reaction so i'll take it as a no that i hope you are all are able
2493880	2498760	to follow up now let's say we explore about something about promises
2500760	2506120	now what is a promise in general guys what do you think meaning of promises
2510600	2516760	what if it take more time some with i didn't get your point what if it takes more point than this
2517960	2520680	whatever mentioned time is that what you are talking about
2520680	2528040	okay so this is like their own function right i've built a cookie i've built a pt
2528680	2533320	the other other team will take care of themselves so this is there it's a custom thing they can
2533320	2539480	make it anything because they can give a maximum time right
2539480	2540280	it
2545560	2553000	so guys let's come back here what is a promise in general what do you mean by promise actually
2559480	2562280	i'll mute for a second
2562280	2565080	so
2567320	2569080	keeping words as promote
2573720	2575080	right
2583000	2587080	something which need to be kept right or can i say a kind of a commitment
2592440	2599640	a commitment right so that's a one word which defines a promise now this is also
2600200	2606920	you know the word promise was selected for this one itself now all the async activities right all
2606920	2614040	the async activities major set of async activities come you know all the async activities actually
2614120	2620760	return type now if you see a return type of a particular this value we say that string
2621560	2627960	23 return type is number in the same way in javascript whatever return type if let's say
2627960	2633720	there is some async activity is happening for all those for all those activities right all those
2633720	2641560	events the return type is promises now why why they are doing a promises firstly it's that you
2641560	2648920	should understand that this is an async activity this is a time taking event we don't know whether
2648920	2657000	this will be completed or not someone gave us a word that hey i'll complete it but we need to know
2657000	2663960	that right when whether it is either he has fulfilled or not for that reason each async
2663960	2668280	activity have a two things one is result one is error
2670680	2676120	so all async activities in javascript whichever you see async activities mostly all of them have
2676120	2681800	a return type of promises and each promise generally does two things whether it fulfills
2681800	2688680	a promise or you know it is not able to fulfill the promise is this logic clear guys what are
2688680	2694920	actually promises so all for what generally remember that whatever asynchronous operation
2694920	2700440	is happening for that there is a return type which is promises right as you have string and
2700440	2706200	number and array and everything then it returns two things now if i let's say that i promise you
2706200	2712520	that i'll help you guys to deliver so and so thing or try to achieve some so and so thing
2712600	2718920	i can either actually do it or i cannot do it maybe i'm standing by my word or i'm not standing
2718920	2725640	it but if i'm delivering it a result like whether let's say if i'm if i'm we are able to do that
2725640	2731880	task i'll say that okay we have done it if not i'll ask for a forgiveness that's also a result
2731880	2736840	but there are two types of results one is either failure or successful response this is clear
2737720	2743640	this point now in this promises also it goes through series of steps
2744520	2751800	okay this goes through a series of steps now what those what what are those series of steps
2751800	2753720	first is pending state
2756360	2762600	let's say you went to again a burger shop mcdonald's you given an order that promise
2762600	2767640	whatever you have paid and payment you received an order slip that made a promise right for this
2767640	2773000	transaction for this trade i'll give an burger but you have to wait for 10 minutes it's in pending
2773000	2781240	state isn't it first point that that state is pending that burger is not yet delivered to you
2781880	2784920	second thing is something called as resolve
2785880	2791720	when i say resolve i mean to say that the burger is actually delivered to you okay we can say this
2791720	2802040	step as promise is fulfilled what i mean to say that whatever i've told you i'll deliver you the
2802040	2809320	burger you are you have paid that money so this is your burger ticket okay so if not if not let's
2810040	2815000	if not let's say in the process of meantime when you have ordered a burger and there's
2815000	2819240	some technical issue with the machines or something got jammed then they might not
2821960	2826040	you know complete their order right they might not be able to complete the order
2826040	2832840	so then your order might be rejected then you might be refunded the amount isn't it but we can
2833400	2841880	we will say that promise is unfilled right promise is not fulfilled this particular burger shop is
2841880	2849720	not reliable can we say this these are the three states first is pending then either it is
2849720	2856040	successful or failure now the last step is once a series of actions is completed then comes something
2856040	2863960	called a settled so when i say settled yeah you can say when we say settled is that event is
2863960	2874680	completed what do i exactly mean by that i've uh kabir says is having a network challenge guys
2874680	2885800	anyone else is having a network challenge uh okay give me a second guys my
2886040	2890280	i can show you let's say internet speed
2898520	2904840	you see i'm getting three mbps more than five six mbps sometimes it is lagging okay
2905480	2908680	but if if it is happening let me know i'll try to rejoin okay
2908680	2916760	okay cool but now if all the process is completed whether order is taken or you know your order is
2916760	2921800	placed then one order is delivered or they couldn't deliver but after all the process then
2921800	2927880	this event one particular event is closed isn't it one particular event is settled the order is
2928200	2931160	one particular event is settled the order is stated
2933240	2939640	yeah it's an async right it's a stream it's a stream of bits bits of streams okay
2941880	2945800	but is this are you able to catch up this thing guys this particular flow
2947400	2953160	whatever i've spoken about like a promises flow now let's say if i try to draw down the chart
2953160	2961000	okay firstly an execution is happening and when the execution is happening first state
2961000	2969880	comes is pending then after the pending you have two things either you have resolved
2971800	2978680	a particular promise or you fail to do it so your promise is rejected then
2979640	2988360	you have common state called settled so this is a flow of a promise now each promise having
2988360	2995960	it's a it's an object guys again promise is also an object so this object generally have two things
2996680	3003160	one is actual value let's say actual value is a burger that you are expecting to deliver then
3003240	3009240	there is a state the order status you can say the order status is this list of things
