start	end	text
965580	971340	these are the group of people this is a group of people from different organizations they came in
971340	978420	they told like hey this is a really great feature this is a real great feature and this is a value
978420	985260	add thing that we if you want to move towards web 2.0 or do anything in the latest world right we
985260	991620	have to come together and build some really great features to it like are more rappers are adding
991620	998460	more things so they kept on you know releasing multiple features to this one okay multiple
998460	1003780	features and one of the best features they released in which major amount of new changes
1003780	1010700	or new way of handling came in was ES6 which we call it as ECMA script version 6 like you say
1010700	1017540	anyone in the Java developer role they say that Java 8 is a more important thing because they
1017540	1023380	have introduced streams and functional programming in it isn't it because anyone applying for Java
1023380	1029900	roles they consider like Java 8 is mandatory I am able to relate with Java because I also
1029900	1041300	do work on Java right so in same in the same way ES6 is a one of the major releases that this
1041300	1049900	stream ECMA let's let me show you whose ECMA is like what they do on a brief okay this opened
1049900	1060500	in the new page I don't need this one let's say we open here okay so if you see this what this
1060500	1068100	is like stand you can see many things are there but if you see ECMA 6 this is a something where
1068100	1074340	they introduced too many things on JavaScript front okay they keep on building many things
1074340	1083780	that you need to you need help in but this is a team that who has built for us but let me see
1083780	1087300	yeah ECMA script 21
1095300	1097980	let me see ES6 document
1097980	1116820	okay this was a one of the website who made who actually handled it now they have released
1116820	1122700	too many good amount of things guys in JavaScript which made JavaScript a stable language or a more
1122700	1128220	of a better language now if you see a JavaScript is a JavaScript but if you see the most of the
1128220	1134220	things right whatever you see they are coming from the ECMA script now because people don't
1134220	1140580	really call ECMA script as a I mean like you have many names to this particular language that we are
1140580	1146380	going to learn but all those features again we say that it's HTML CSS and JavaScript that's how
1146380	1151740	people accepted it but something we are going we are using or we will be able to we'll be learning
1151740	1157660	something called as ECMA script because that's where you know many inventions came in and those
1157660	1165020	things will be keep keep on using it okay now in between I've talked about something called as
1165020	1173580	live script and ECMA script let's say this is an ECMA script but where does this name got converted
1173580	1180660	into JavaScript how does it got converted like when the decision was took so what happened is
1180660	1188060	right live script they gave it a name it was going good it was supporting features and everything
1188060	1196500	they didn't do anything but since at that moment of age this language was famous right this language
1196500	1204460	was famous so that they just use this Java and they added something like script to it that's why
1204460	1209420	these people keep mocking us hey you are writing a scripting language but you're not actually
1209660	1216180	coding it adding our name so this person itself Brendan H itself he is something converted and
1216180	1225580	built for us okay so if I show you even in documentation of JavaScript let's say if we
1225580	1236500	go for Wikipedia yeah this is a Wikipedia right so if you say designed by Brendan H of Netscape
1236500	1244060	initially others also have contributed to the ECMA script standard can you guys see this if I
1244060	1249740	have to zoom in okay first person like Brendan H was done it then ECMA script got introduced
1249740	1256100	okay then many things came in okay if I show you let's say if I search something called as
1256100	1266900	live script if it is there see in 1995 it was startingly called as live script then the name
1266900	1273020	was changed to JavaScript for the official release in December okay generally added to create
1273020	1280940	interactive websites that's how they have built it coming back to this one so this was a bit of
1280940	1287980	a history guys now this people this organization right we say that ES6 is a best version but they
1287980	1299100	kept on releasing many versions but we it got limited yeah yeah you can say that somewhere so
1299100	1305140	they kept on increasing multiple versions like ES version numbers kept on increasing releasing
1305140	1313380	but people stopped caring because now people have moved towards frameworks like angular react
1313380	1321980	or you can say view but what I feel like the world will come back to this one someday because
1321980	1329860	history repeats and things will fall back okay up to an extent you solve some problems you come
1329860	1336460	back and solve do better things okay but this was something how what was it like history about
1336460	1346980	JavaScript is that clear guys how JavaScript was created and why it was created I hope this was
1346980	1351820	just a theoretical thing we'll have much theory today and then we'll get started actual coding
1351820	1370620	okay then this is fine so this was created for adding interactivity or behavior to client or
1370620	1381340	you can say your HTML and CSS code but just think of it this is solving problem on a front end logic
1381340	1399060	isn't it but how come we are able to among this three guys among this three this one okay you
1399060	1405540	can search that Google you can search it which one is famous among them you will see that according
1406100	1413140	but this problem is if you see this this is solving front-end logic issues but what about
1413140	1430180	backend which is a more popular among three guys I didn't miss are you talking about this one let's
1430340	1438300	leave it this one as of now guys we will come back again pure.js okay but focus on this question
1438300	1448700	Abhinav will take it up in future okay focus on this question now like initially we use these
1448700	1457900	three things to solve the front-end issues now how backend you are able to build a backend servers
1457980	1474620	or backend applications because using js what was the innovation that took place here so because
1474620	1481500	if you see till now what we have learned from the history they were solving only to add problems
1481500	1487300	like to add a behavior and this end-edge created some issues so the one organization who took
1487300	1493140	responsibility of improving the language they kept on improving it okay but just think of it
1493140	1500940	like how we were able to solve the like this actual issue of backend does anyone have any
1500940	1521060	idea on this how we are able to code it in backend or how does murn and mean came into exist
1521060	1533620	and why we call JavaScript developers as full stack developers today node.js okay so I'll write
1533620	1546140	down here node.js but before going to node.js now tell me one something like if I'm considering
1546140	1555260	only front-end part even front-end part let's say you have HTML CSS and JS now where this
1555260	1566060	JS code is compiled and executed because we know this are both in browser where this is
1566060	1578940	executed and you know passed so give me thumbs up for the browser give me thumbs down for the server
1578940	1599620	okay I see equivalent okay guys both people are in a way right but I will tell you about
1599620	1604740	like actually what happened when I'm considering front-end part it is actually executed in browser
1604740	1613460	itself but now to understand any code or anything we need someone a machine to understand this one
1613460	1619500	right whatever we are writing logics JS logic do you agree with that if we are entering in the
1619500	1624300	browser and browser is not something being handled by one organization browsers are owned
1624300	1633700	by different organizations right do you guys agree with that it is this point that a different
1633700	1639460	browsers are there and different browsers are like owners are different organizations okay
1639460	1647460	nothing much uncle just now we are talking about history okay but can can you give me
1647460	1652180	a different browsers that you use in day life like what are the browsers important browsers
1652180	1659860	that you use in day life okay OPERA but do you use OPERA uncle in this day so I have Chrome
1659860	1672140	I have edge and one more guys brave duck duck go Safari let's say if I make this as a three
1672140	1678780	standard one right three standard one and three big giant companies are handling this one isn't
1678780	1686260	it and Mozilla let's say Mozilla Firefox we shouldn't miss that creators okay this has
1686580	1692700	four people handling who's handling Chrome who's handling Chrome guys who are building
1692700	1703660	this Chrome Google red I hope you know this and who's handling edge Microsoft
1703660	1715820	and who is handling Safari Apple and for this one Mozilla cooperation
1715820	1727820	these people also went on to build something called as brave okay now you know each of this
1728540	1734060	each of these people have built their own engines which will understand this code whatever
1734060	1741500	written in JS okay so one of the powerful machine which was introduced by Google was
1741500	1752340	something called as a V8 engine this was actually built on a chromium OS have you heard this
1752340	1760460	chromium OS okay so they built Google went on to build something called V8 engine now
1760460	1768020	Microsoft edges also built on something called as chromium US oh sorry OS so they also use some
1768020	1776740	same V8 engine to understand JavaScript and execute in their browser okay same in a same
1776740	1784020	way Apple has something some engine called as nitro which understand JavaScript and execute it
1784020	1795700	in their browsers and this people have something called as spider monkey who you know pass and
1795700	1802820	execute the code is this point here like we have HTML CSS by default that we are entering a tree
1802820	1809140	but to understand a program and execute and pass it we are seeing that it will be done in browser
1809140	1815700	and browser is not someone who builds language who owns it browser is something external products
1815700	1821460	like tools so each company have built their own respective engines or they took extra one like
1821460	1828180	support from the other OS's and build their browsers okay so these are the engines that they
1828180	1836100	have used to pass the code now this was all about front-end now people have told me to the
1836100	1842180	earlier problem which has like how where you were able to code it in backend now to write those
1842180	1848180	backend code also since in browser we were using one of these engines to understand code and pass
1848180	1854420	the code we need that sort of engine right which can understand code and write it down outside of
1854420	1858260	browser isn't it
1861540	1866420	so for that use case itself for that use case itself there's a one person called
1867620	1870740	have you heard person called ran Randall
1873460	1874900	have you heard this person's name
1874900	1876900	okay
1879540	1887380	interesting story guys if you go and read about him right he is a person who created node.js and
1887380	1895220	dino dino is something he also told like like same as a brendan edge he this person also
1895940	1902100	written node.js in you know very quick time he released it then if you see
1903060	1908100	on 27th may 2009 dial released this project called node.js runtime
1908900	1918580	okay then in 2018 after nine years he again created a new engine called dino which will again
1918580	1923300	execute that but what this person did if you understand about this one also this person also
1923300	1928500	right he was doing some phd in mathematics he left that mathematics degree and he went to
1928500	1935060	south africa to his hometown and then he went out to build something node.js now while he's
1935060	1940580	building what he did is like he don't want to write the whole engine code like whole javascript
1940580	1945780	parser code but what he took is like he took that same chrome engine because this was someone who
1945780	1952500	was giving better performance okay weird engine so he took help of weird engine and
1952500	1959140	then he added some more features to it he added some more features to it
1960740	1964100	and created something called as node.js this this product
1966580	1970580	by then once you had node.js you were able to write code
1970580	1976100	and execute it on a server because this one was giving us ability to create a server
1976100	1985540	okay i hope you can understand now that js can be executed both on browser
1988180	1991300	and non-browser environment
1993860	1998020	so one of the ways using any browser like chrome or anything for non-browser you have
1998020	2006260	to use something called as node.js is this clear from execution like
2006260	2008500	where you can use javascript and how does it work
2013300	2023060	nice so after this what happened is now because of this only we were able to create multiple
2023060	2029780	things like once you got the node.js you can write down the whole you can write down the whole
2029780	2036900	backend code in the node.js but in order to make node.js code also easy a something a new
2036900	2042740	framework which was built or something called as express.js this was specifically used to build
2042740	2049220	apis a robust framework that we'll be learning in future but i'm just giving you a brief of front
2049300	2056100	and back like when it comes to javascript ecosystem okay so express.js was created
2056100	2061220	to build your apis okay we'll come to apis also when we introduce it but till then
2061220	2067860	just consider this one i also explained apis in first class of our web development i hope you got
2067860	2077060	what i was trying to say here okay that's that's where a full stack got to birth okay where you
2077060	2087380	had on this client and both on server javascript can exist coexist and someone who is powering
2087380	2091380	here powering here is node.js and here different browsers
2094660	2099140	so that's the reason why i said that when you say that javascript can be executed both on browser
2099140	2104020	and server this is the reason why it can be done i hope this point is clear guys
2107860	2113620	okay now as you've seen that as you know that you know other than this one also javascript
2113620	2120660	has many applications if you see from the client perspective of one of the clients are like laptops
2121380	2122660	or desktop
2126020	2133860	and what else you have desktop laptop and ipads and everything but when it comes to this one we
2134100	2137700	when it comes to this one we were using same sort of you know
2138660	2143540	like programming language or same type of design but when it comes to mobile programming language
2144180	2150180	mobile apps you know we got too many people building too many things like flutter have you
2150180	2159860	heard of flutter right so this was again powered by google they built flutter they
2159940	2164980	powered flutter and they also you know many languages came for the mobile app development
2166980	2173380	okay now why does mobile app development is difficult guys just think of it why mobile
2174500	2182420	app development is compared comparatively difficult to hankit what does it mean can run a browser
2182420	2188100	so hankit just i've told you right javascript to execute javascript we have this particular
2188100	2193060	browsers and each browser have their own respective engines which can parse and execute the code
2195780	2201220	okay so that's what i was pointing to that it can run on browsers because they have
2201220	2205780	engines which can run the code whatever you write in javascript is that point clear
2210020	2210520	okay
2213380	2217940	so we can type the code on a chrome yeah yeah you can type the code on a chrome i can show that
2219060	2227140	i can show that okay you can type in any browser so to say okay now
2229700	2235300	yeah i'll show that i'll show that uh so for mobile apps uh let's complete this history then
2235300	2241220	we'll go for practical things okay the mobile apps the difficult thing was it was not running
2241220	2246660	in browser now when i say mobile app guys i'm not talking about something that you open chrome
2246740	2251860	right or any browser in mobile but i'm telling you like applications like you have a play store
2251860	2257700	app store or you say games that you have those are running on a mobile not inside the browser
2257700	2264420	environment right if you see we talked about till now in a browser and in a server level thing but
2264420	2271300	we didn't talk about os level right mobile os level like you have because here the os here the
2271300	2284900	os was windows or linux or you can say mac mac os right these three things but when it comes
2284900	2296500	to mobile you have something like android and ios right do you guys agree this like we have
2296500	2304900	a different os is working different ways but here we don't really meant to run the websites
2304900	2309300	in on to this os but we were running on the browser that was a fine issue we are still
2309300	2315460	not building apps on a desktop or the ipad but when it comes to app that have to run on this
2316420	2322740	like android or ios right we need some specifications for those reasons flutter type
2322740	2327700	of language were introduced which are compatible in building that but flutter is a different
2327700	2332420	language altogether but in when you learn javascript you also have an ability to build
2332420	2339220	mobile apps and that that comes with the react native have you heard this one react native
2339220	2344020	which is used to build native apps which are like mobile application specific like whatever your
2344020	2349300	apps you see swiggy zomato most of them are using react native itself to build it
2350020	2354820	so that again is based on javascript so javascript also gives you an ability to build websites
2354820	2360420	and also mobile apps or the applications that you see on mobile okay hope that is clear and
2360420	2368580	when it's come to you know applications from ai perspective or machine learning have you
2368580	2374020	heard of this keyword tensorflow tensorflow.js
2374020	2378340	or anyone heard is tensorflow
2380180	2389540	guys explore this one i'll give you tensorflow. in python it is famous but
2392500	2398180	okay this is a framework again which can help you to uh generally if you go for python
2398980	2406580	huh it is generally if you go by python right it is easy to write you know read the ml models
2406580	2412100	or build ml models right but if you if you even know the js you can still do it because
2412100	2417620	there's a support given by google who build the tensorflow.js i'm just showing you that
2417620	2423460	you learn one thing you will learn one good language which is javascript you will be able
2424020	2428820	to learn both clients and server side code you will be able to build mobile apps you will be
2428820	2434900	able to build ai ml projects also up to an extent is that point clear like why js is important
2435860	2442500	to learn or why we are learning this one i hope like i'm able to create that vibe that how that
2442500	2447860	is playing a major important role and why it is important all the things are built on this
2447860	2452100	language so if you whenever there are new enhancements are happening these are happening
2452100	2458100	on this one frameworks will come and go 10 years before there was no react
2458100	2465860	but 20 years before until today js is there js will be there in future also okay now
2467460	2474420	this is about 2.2 guys right when we talked about web 2.0 it was like more of a interactive
2474420	2480500	websites where user were interacting with the website isn't it now just think of it what's
2480500	2486740	happening in 3.0 just think of it what's happening in 3.2 guys
2491540	2502180	anyone like seen any 3.0 websites web 3.0 or like you know the idea or the intuition
2503060	2510180	towards web 3.0 is not yet matured okay not yet matured because whenever we say that
2510180	2515380	web right we are pointing towards client side client side logic like how you want to improve
2515380	2528660	client side like gpt uh uh uh that that was like for a back-end verse but if you see 3.0 is
2528660	2536740	something krishna mentioned something called as metaverse right you might have heard metaverse
2536740	2543620	you have seen this like uh apple's device where you wear those goggles and you are able to do
2543620	2552820	multiple events right multiple activities have you seen that launch oculus like oculus from meta
2553220	2558660	or like even apple had done it now in those in those advertisements they have seen yeah vision
2558660	2564740	pro if you remember vision pro uh they were interacting with websites using hands gestures
2564740	2572020	and even uh like you know i retinas and everything till now we had keyboard and mouses everything
2572020	2578500	but that was web web 3.0 that was one of the application google glass you can say
2578660	2585060	you can say this was one of the example or you can say in our uh you know in our language like
2585060	2592260	jarvis everyone knows jarvis right at least iron man jarvis something who listens to us and does
2592260	2601140	work so you can say that is what web 3.0 is talking about now from web 3.0 also we don't really know
2601140	2607380	the applications or how long it will be developed or what we are trying to achieve it since for web
2607380	2613620	2.0 it was a clear constraint that hey we want to add interactivity and that was clear but for
2613620	2621220	3.0 there's a metaverse then there is something like cryptocurrency uh but we don't exactly know
2621220	2628260	what how the future is going to be okay the subject is not yet perfect like the intuition
2628260	2634500	that you want to do but there are many applications are coming where it is giving you to you know
2635140	2640340	uh ownership of it like have you seen many things which were based on this one
2641540	2647700	uh blockchain based technology where you can own stickers and other things and you can go into a
2647700	2650420	dream land and buy the lines and play around with those
2652660	2662820	nfts yeah nfts i hope you have heard of nfts okay so now what does nfts idea was like in 2.0 till
2662820	2667060	1.0 you're consuming data and in this you are interacting and you are sharing the data
2667700	2673940	then in 3.0 this people gave an idea that hey we are talking about ownership of a places or
2673940	2681060	ownership of that idea okay so if i talk about three perspectives that are innovating this one
2681060	2687380	or creating each one have their own way of explaining things right so this is what happening
2687380	2692420	i believe still web 3.0 will also take advantage of js and will build up on it
2692420	2697460	because interfaces are built that way okay yeah yeah creating a virtual world that's what
2697460	2703060	actually i was talking about using nfts they used to say right it just two projects are again
2703060	2710260	interlinked cryptogenesis nft but i i hope the basic idea is clear uh what i was talking about
2710260	2712500	3.0 right
2717380	2724180	so this is just an introduction guys that i was talking about like how and why javascript is
2724180	2732980	important how the uh like how how this all came into an existence how this is happening in what
2732980	2738740	can be the future version and thing right so i hope you enjoyed it this is just a like a talk
2738740	2746980	that we had but now we'll go and see how we can do this and how we can use javascript excited guys
2748100	2748980	for javascript
2752020	2758100	is going to be a very good journey i hope uh i we travel together and learn too much so for the
2758100	2765300	people who wanted me to write javascript in browser i go to console guys if you see here
2766260	2773220	i just do two plus two and i'm able to do arithmetic operation okay i can run a for loop
2776580	2781460	i'm just showing this that you can do it and i'm writing in a browser in a chrome browser
2795540	2800900	okay i'm able to print it this is fine uncut i think you were asking it right how we can code it
2802660	2806500	okay why did you learn python then every every application has in own importance but
2807220	2813220	you know uh you should you should get to know it like where you are applying those tools or when
2813220	2818340	how that's why we say that javascript is like having a vast amount of applications where if
2818340	2822260	you learn one thing you're getting too many things and it's like buy one get many things
2823220	2829300	and it's like buy one get many things okay this is a shop where you buy learn one thing and get
2829300	2838260	many opportunities around okay so till now guys let's create one folder uh javascript and what
2838260	2844100	is the last class that we ended seventh class so i'll create a class eight here
2844260	2853700	now inside class eight let's create one simple index dot html file now this is something that
2853700	2860900	we already know okay what this file is talking about let's render something like h1
2860900	2869220	okay let's say heading and if we want to give a style we also know that if we if we want to link
2869220	2879460	it we can link using style sheets isn't it let's build up one style sheet style dot css okay
2880100	2889300	isn't it let's build up one style sheet style dot css okay
2894420	2897700	all right let's make some color to it h1
2901460	2901940	color
2901940	2915300	okay random this is what we know till now isn't it this is what we have learned now let's let's
2915300	2922580	do something and let's add another file here when you go to the html file okay what i'll do it here
2922580	2928340	is that i'll create another now if you see i have used something called as link but if i want to
2928340	2934740	write a javascript right anytime in javascript in html or i want to link of javascript file here
2934740	2943140	i can write it anywhere let's say i can write a script tag script tag if i write down two plus two
2943700	2951220	okay i can do anywhere like if i write down anywhere it it should be it would be executing it
2952980	2955540	in body in head or anywhere okay
2959140	2959540	oh
2966260	2972180	you won't be able to see in the browser though let me do one thing i can do something like
2972180	2977140	console dot log console dot log guys is equal to the print statement that you learn in a
2977140	2983860	different language it can be system dot print dot ln or anything that you see okay now what
2983860	2989780	i'm just i'll do is like i'll open this in the browser since visual studio code doesn't have
2989780	2995540	an ability to run javascript but browser does it does have it right let's open with live server
2996980	3004260	okay now if you see open inspect tool and if you see the 444 got printed three times
3004900	3009380	and that's coming because if you go and open this file index dot html
3009940	3014500	yeah for js javascript if you want to print anything you use console dot log
3014500	3017300	because you are trying to print something in the console
3018740	3022900	okay that's how it works that's how you remember how the print statement works in js
3023620	3028900	is that point clear guys that i can add a script file anywhere that i want to
3029380	3030580	anywhere that i want to
3033940	3038100	okay i hope this logic is clear it will work in anywhere
3038100	3043380	but what's the standard practice right what is the standard practice that i can do
3046580	3053220	okay i'll comment this one one of the standard way of it's like uh there's nothing like standard
3053220	3059620	all people write all outside of codes but like we have i've just shown you like how can you write
3059620	3065460	js here inside the html and how can you add a create a new file let's say i have something called
3065460	3075300	this uh index dot js file here let's say you write console log here again uh and we do uh
3075940	3081380	you know this one a statement whenever you learn any programming language let's start with it
3081380	3087700	okay now if you want to link that file if you want to link that file anytime what you can do
3087700	3094340	is is inside the script tag you can always add a source what is the source of this particular script
3094340	3102020	or what how what where is the code for this script tag you can give this way once you give this again
3102020	3109380	i'm going inside the here uh and i'm refreshing it okay if you see this particular file was linked
3109940	3115460	and this was the line added now if you see whenever i'm refreshing it uh this line will
3115460	3123700	be executed let's say if i click apply here hello world was printed so that's how you connect three
3123700	3131060	files it can be your html it can be css and it can be gs is this clear how do you link those files
3131060	3136900	and how can you add a javascript in the same file this is just an introduction i haven't taught you
3136900	3142180	any new topic it's just like how can you use the javascript in the html along with that
3143540	3146420	guys no doubt till now right no doubts until now right
3148580	3153620	okay i hope there are no doubts now now there is something new that i want to show
3154740	3161940	it's like okay till now okay you've shown me in browser what what's a use where how can i do it
3161940	3168020	in node.js you told about node.js that can be uh allowed you can use it to you know code it in the
3168660	3173780	backend way and how can you build a server around that for that one right you have to
3173780	3182740	install something called as node.js go to this website guys uh and you know go for something
3182740	3189460	called as lts long time support which is recommended for most of the users if i give you this site
3190260	3195780	uh take this and download it how many of you already have it or how many of you don't have
3195780	3203860	it guys give me thumbs down if you don't have this one download it okay please go on click this one
3203860	3212420	okay go and click this one lts one it will be automatically downloaded okay and you have to
3212500	3217460	install it guys i'll wait for a minute or two once you install it
3218820	3223060	okay once you like let's say you click a download i'll show you once you click a download this will
3223060	3238260	be done uh it's taking a good amount of time 70 mb if your internet speed is good uh you'll be
3238260	3242500	able to download it fast so i'm just showing how can you do that
3244820	3252020	custom setup uh yeah i'll just show you like once you click this right uh for i can show
3252020	3257140	for the mac guys because i have this macbook right or else i can share you a recording where
3257140	3261300	how we can install the node.js okay you can continue it
3262260	3268100	you can continue it and you can agree uh you know disagree with the like agree with the license
3268100	3271700	and go ahead and install it okay
3274260	3278980	guys would you be able to install it if i give you one recording or you can search in the youtube
3278980	3283300	for the node.js installation part can i go ahead with the topic
3283780	3285220	can i go ahead with the topic
3288660	3295460	okay cool thank you guys now what i'll do it is like i'll open a terminal here let's say in the
3295460	3302660	class 8 i create open a terminal since you want to run a server or anything once you are installed
3302660	3307620	node.js right once you are installed the node.js you can verify what is the node version you are
3307620	3315620	having let's check my my version okay uh let's say it's hyphen hyphen version if you see i have
3315620	3322260	something a version called 18.8 but the latest version is 20.2 whatever version you are having
3322260	3328500	that's okay or greater than 14 is something you needed okay i print this one once you check the
3328500	3336260	version and if your node.js is available now let's see what i'll do i have this file index.js
3336980	3342740	now i'm not executing in the chrome but i'm executing in this terminal i'm just saying that
3342740	3350660	hey node can you execute this file of javascript and i'm clicking enter now if you see hello world
3350660	3360340	got printed even what i can do i can do something like console.log uh let's say two plus two basic
3360340	3367940	example uh again i execute this one now if you see two things i have it output it is that clear
3367940	3374820	like you can run javascript in both browser you can link with html you can also run individually
3374820	3381540	js files using node.js so i hope i have justified this part like how can you use them now
3383540	3389140	yes if this thing is clear uh we are ready to get started and deep dive inside the language part
3389620	3396740	okay so uh what i'll create uh you know folder here is that
3399620	3403540	let's have a folder called variables
3406900	3407860	and data types
3408500	3415380	okay let's say i have something called as variables.js okay
3417940	3422100	so guys can you give me your own definitions of understanding variables
3422820	3430420	what do you exactly understand by variables how do you uh pursue this keyword variable
3431380	3435220	how do you uh pursue this keyword variable
3439220	3442980	since you have studied some sort of language if you haven't studied that's fine but
3444020	3447380	just think of what you understand by word variable
3456100	3456820	guys no one
3461220	3469860	just use it to store data identifiers okay can store value can store data okay uh let's say
