start	end	text
504360	515000	you can say mid of April, by April you should be having good amount of knowledge, and with you,
515000	520120	Abhinav having hands-on, it would be far easier for you, better like day to day and day out,
520120	525160	because you'll be having a really good code base already available to you to understand the code,
525160	530280	read through the code, right, I hope that's a latest code, right, it's having all functional
530280	540280	components, like if you understand that keyword at least, there are no classes in that, yeah, okay,
541160	541660	great,
545880	550600	great upendra, so I hope everyone is, you know, trying to apply the knowledge we have gained
550600	558360	over the time, just try to put your hands through, as I told you, it's when you're being a UI
558360	563000	developer or front-end developer, it's all about visualization, how do you see things working,
563560	568920	where things should be going, what, how it should be working, so the more curious you are understanding
568920	573960	the real-time world, like whatever you see on screens or the desktop, even for the matter, say
574920	579800	televisions or any screens that you see, you should be able to see like what it takes to build that,
579800	585800	how would you do it, okay, that initial state of my initial state should be clear, that picture
585800	595000	should be clear in your understanding, how you can do it, okay, so I see that, you know, it's 10
595000	601960	minutes, but let me pull the screen,
611160	620360	okay, so can we get started guys, it's 10 minutes up, with one thumbs up, I have good amount of
620360	628120	people, I expect everyone to be active today, so please guys, keep reacting it, keep showing
629000	633960	like, you know, that you are excited about things, like how things are going to be, so
635240	644200	there are two classes left specifically for completing whole HTML, CSS and JS part,
644920	647000	these are three introductory modules,
653560	661800	okay, so you have already completed two contexts, so I hope everyone has already attempted it,
662440	666680	guys can you give a thumbs up, if you have attended already two contests that has been taken place,
667560	673720	and I also assume people who are giving me thumbs up, they also felt that those topics are really
673720	684920	relatable, right, every topic, so I mean, you would have that, you would completely understand
684920	692840	it, you know, that's my, keep trust on me, will help you out, okay, so now there is a one more
692840	700600	contest coming up guys, which will be based on mostly on the JS part, so be ready with that,
700680	707240	and don't be worried or panic or wait to start, how to start, what to ready, because after this
707240	714840	contest, we are going to have a mock interview, which is more important, from people, is there
714840	720440	anyone who picked up masters here, it's Kayla, is there anyone who picked up masters,
722200	727000	I don't see, I have seen only one people giving me thumbs up too,
731240	733480	okay, is it recording,
737560	739160	is my screen share visible guys,
742440	745400	Maneshwara says that I don't see a timer, which I usually I can see,
748760	758200	hey, it's working fine, it's not, I cannot talk on that, we know, it's really helpful,
758200	763320	if you are not from CS background, but it's also like anyways, you are putting all amount of
763320	768120	efforts going through the curriculum, it's just like giving a few more exams and you get a degree,
768120	775000	why not, right, that's another reason, and plus, it really helps you, if you are planning to migrate
775000	780760	to Europe in future, if you have an European credits, it's really easy for you, right,
780760	786200	showing that I've studied here, so so and so, your immigration becomes easy, so there are multiple
786200	792680	benefits out of it, multiple things, so you have to consider that, so you can reach out any help
792680	797560	desk, but I see that there are two people who are actually attempting taking the masters,
800280	808920	right, yeah, it is an European degree, it is not an Indian degree, so the credits will be ECTS
808920	817880	credits, so this this credit system is based out of Europe, so the degree is only valid in Europe,
818600	824280	and whichever country accepts the ECTS, ECTS credits, those countries also agree that you
824280	829000	have done the masters, so basically Europe's a Europe centric and North America, South America,
829000	836280	everyone agrees that you have done masters or proper masters, so it's a valid kind of thing,
837160	843720	so but one thing I want to mention about mock is that, it's one is like people who are doing
843720	849960	masters, and people who are not even doing masters, but you know, if you have gone through
849960	856840	placement policies, one of the most important thing, if they want to shortlist, if scaler need
856840	862840	to help you out, they always check whether the mock interview is cleared or not, let's say you in
862840	872200	your resume, you say that you have mentioned HTML, CSS, JS, right, you mentioned three of them,
872200	876840	but they'll check whether this person is qualified, like when how they filter it out,
876840	882920	is that depending on your mock clearance, your resume, you are like, you cannot apply it, most
882920	888440	of the things on your career portal, from a scaler's help, the second thing is, and the
888440	895560	con mocks are not really in order to judge you, not in order to judge you, but in order to help
895560	901880	you out, actually, if you think from the perspective of taking a hell, it would be really working in
901880	908440	your case, because you have multiple attempts, you can do it, and this, whatever we are learning,
908440	917320	monstack, the basic building block for this one, we have covered most of them, like these three
917320	923480	concepts, so I hope once you are better clear with this, and you clear mocks, you'll be better
923480	929320	equipped, understanding react and node.js, and which will boost you up whenever you go and face
929320	936680	interviews, so I wouldn't prefer anyone, like once we complete react classes, directly go and sit in
936680	943880	interviews, just go and give a mock, try to see what actually the people who are in industry already,
943880	948920	what they expect out of you, when you say that I'm a react developer or I'm a front end developer,
949480	953960	so check like whether they're asking machine coding or theory questions, there is nothing
953960	958120	costing you, you have already paid fees for that, it's just that if you give an attempt, you get to
958120	967160	know it more, okay, so please remove these two words, like panic and worry, this doesn't really
967240	975000	help, okay, not a worth of it, like be chill, enjoy the journey, firstly, enjoy the process,
976200	981640	go through the content, I have given you all the github codes, I've always been available, whoever
981640	988680	asked me out, like I've been always like first to react it, or help them out, so if you need any
988680	994920	help, I'll be there, so there's one more initiative that I'm taking for you all guys is that,
995000	1002840	so I've seen when I've raised poll, let's say if there are 100% of people who reacted to that poll
1002840	1012840	in whatsapp, if you see more than 50% of people are above 80% of PSP in PSP terms, and there are
1013800	1017160	30% of people above 50,
1022040	1032680	right, and 20% of people below 50, so my target firstly, in order to revise concepts,
1033480	1040760	how would you revise any concept, how would you do it anything faster, because R in HTML, CSS, JS,
1041720	1047960	all things are mostly theory, even if you go for assignments or homework problems, most of them
1047960	1055640	were theory, so what I want is that you revising the stuff firstly, revising assignment questions,
1055640	1062760	which in turn, which will help you, hey, this is a concept and let's figure out, reattempting it,
1062760	1068920	okay, people who have done, I really appreciate your effort, but I want all the other people also,
1069320	1075400	join in, try to complete it, and revising through assignments would be far easier than
1075400	1080360	going through each of the notes, do you guys agree with that point, because after each class,
1080360	1085560	you might have 5 to 10 questions, and it would be really easy to skim through it, like one by one,
1086200	1092280	and if you do it twice, let's say you pick it up, let's say you pick it up HTML, like for one hour,
1093000	1098600	it has only two classes, it will take more than enough one hour, CSS, let's say you give three
1098600	1107000	hours, right, it has five classes, that's done, two topics are done, JS, maybe split into three parts,
1107000	1113640	async.js, then you have DOM manipulation, where you actually interact with it, then you have the
1113640	1120360	other important concepts like harvesting and any other important concepts that you think of, so
1120360	1125960	split one by one, and divide into hours, and so that you can, you know, everything, if you see a
1126760	1131560	really big picture, that here I have too much of syllabus, and covering that one would be really
1131560	1138840	difficult for me, don't think it that way, take it part by part, as we have covered the classes,
1138840	1144120	where like 30 classes of content revision may not be done in one hour, it may not be done in two
1144120	1149800	hours, for the complete beginner, it might take 10 hours, that's okay, it's all fine, we have assigned,
1149800	1154040	we've been, you know, taken up this challenge itself, where we'll try to complete that,
1154040	1159320	and be good with that, so break your task, whichever task you have, into multiple small
1159320	1166600	chunks, and try to go through it, and I'm going to be with you, so what I thought is right,
1166600	1173400	one initiative to help you out guys, to achieve, you know, completing, so I just, you know,
1174200	1180760	my goal, since first thing is like everyone have, everyone have paid, everyone have paid that same
1180760	1185880	amount of money, right, so everyone had paid same amount of money, so I just want everyone to have
1185880	1193960	this 100% firstly on this, 100% of PSP, which will help me out, ensure that whatever I deliver in
1193960	1200680	React and Node.js, you are able to understand that firstly, if you know, if you go and check that,
1201160	1210520	a share that I have done in WhatsApp group, that one particular LinkedIn post, have 90% of concepts
1210520	1218200	we have, you know, revised in JS part, I mean, discussed in JS part, so five to six files,
1218200	1224040	which will cover most of them, if you skim through it, the topics will be covered, so I've
1224040	1228840	wantedly shared that, where you can start that particular, you know, a LinkedIn post, which has
1228840	1235480	a multiple, everyone can look at it in WhatsApp group, so maybe I'll share that and I'll show it,
1236520	1241480	yeah, do check that, but it will cover, so the initiative that I was talking about is that, you
1241480	1247880	know, one thing usually you might have been saved from the day one class that, hey, if your class is
1247880	1255240	from 9 to 11.30 pm on Tuesday, Thursday, Saturday, don't consider the other days as holiday, like
1255240	1261160	Monday, Wednesday and Friday, like try to spend this two hours, two and a half hours, right,
1262520	1266680	this might have been already told to you, that leverage this other days,
1268200	1272920	you know, are you able to do that, are you actually consciously able to do that,
1274280	1282200	did anyone try, are you able to leverage this, the other alternate days, so this is where I
1282200	1289640	wanted to take initiative, so one thing I thought was like, where I can, because I've seen people
1289640	1300200	having reasons that, hey, I have office, I have class, I have home and multiple other responsibilities,
1300200	1309800	all right, that's all fine, in my case, I have office, I have class, I have to prep for class
1310520	1315160	and home, do you see that I have an extra work than you guys,
1316600	1321560	can you consider that I have to prep for it, for your class, like if I want to teach you,
1321560	1328600	I have to be preparing that content, isn't it, so I have some extra work more than you, so even then
1328600	1333160	like what I'm planning is like, I'll sit with you, along with you on this Monday, Wednesday, Friday,
1333640	1338600	where we'll be, you know, on session, like where you can group of people can come and join, it's
1339480	1345960	like a kind of a study, where we won't be talking much, but I just want to show that, how can you
1345960	1351720	manage time better, I'll be sitting with you, on back of site, either you do office work, either
1351720	1357800	you do your assignments, either you do something, we can keep communicating, we can keep chatting,
1357800	1363720	but I just want you to spend those like 9 to 11.30, blocking those hours, right, I want to block
1363720	1369480	these hours for the next two months, because the important topics are going to come up and
1369480	1373640	everything will be, you know, bundled up together and it would be difficult for you to digest it,
1376520	1379320	so do you guys want to do that,
1381800	1387640	yeah, Abhinav says that he is doing actually, you know, assignments in the free time itself,
1387640	1392920	so Abhinav, you can do that in session, like you can do other office work again, or like you can
1392920	1398200	study about the like mock interview, so anything you can do, I'll be there, we can chat, we can
1398200	1403400	discuss about a certain topic, if you have, so I just want to make sure that I'm with you guys,
1403400	1409160	like it's like a kind of a you can say, if you have a face somewhere like study or concept,
1409720	1413800	where I'll be doing my own personal work, maybe my office work or anything, but I'll be there
1413800	1423400	with you guys, okay, so I tried to find multiple mediums, like maybe google meet, zoom calls,
1424040	1431800	right, nothing was working out, because everything has its own limitations, when you consider like
1431800	1438760	how many people can join, how long you will have it, so even, you know, creating a dummy class would
1438760	1444280	be really difficult, like in scalar also, so I thought that like I'll be streaming on youtube,
1444280	1449160	where we can discuss it, I'll share personal link with you in the whatsapp group, where you can join
1449160	1453960	and we can discuss over, because these people provide free services, right, everyone keeps
1453960	1462600	streaming it, so we'll use it for studies, like parallelly, so I hope you sign up, because I'm
1462600	1468920	here to help you out and you have signed up to take up this big task, where you are actually
1468920	1474120	paying this too much amount of money, where you want to leverage it, so let's come back,
1474120	1479160	let's stick together, let's figure out what we need to do and how we want to approach,
1479160	1487960	right, so first and foremost thing, I, yeah, so Muneshwara says that this has already happened,
1488920	1500040	okay, discord server, I'll check that, so I'll do that, but I just created a youtube account,
1500040	1506440	so I just thought like I didn't find anything, but even we can do the discord server, but what
1506440	1510600	I'll do is that, once we pass out, right, I'll create a discord server, where we can keep
1510600	1516040	communicating offline, anyways we have whatsapp, I'll be anyways available to you all guys,
1516040	1521480	but let's see, let's start that initiative, I just want that people come in and leverage this two
1521480	1528600	and a half hours and only my efforts are towards your betterment, where you try to achieve this
1528600	1534200	mark and you know, if I see some people, while the batch is going on, if one two people even get
1534200	1539160	placed from react or node.js, it would be really good for me, like if I just want to know your
1539160	1545320	experiences, how things are going, even for the mock attempt, right, so I'm going to do that,
1546280	1552120	so that's the reason why I'm trying to push you guys, and only this way you will be able
1552120	1555880	to study and revise the concepts too, and I'll be available, so that you go through
1556440	1563640	the github nodes, anything, if they're like you can revise it and come back to me, so does it
1563640	1567800	does it find good guys, would you be joining it, give me thumbs up, if you feeling like joining it,
1567960	1573080	so I'll be pasting that links in the alternate days of class, in the like whatsapp group,
1573080	1579560	I hope to see everyone, who are you know, wanted to actually build their thing, I'm not asking you
1579560	1586840	to particularly drive any particular task, that you do it, it's your forum, you do it anything,
1586840	1591080	but I'm there with you, if you need anything from my side, okay, it's just that we are doing
1591080	1596120	collectively sitting and doing our own works, okay, so that's it for today, I hope you guys
1596520	1605320	okay, so I just want this to you know, you guys clear mock interviews and prep for that, okay,
1606040	1615240	so with this, that was a short announcement that I wanted to do, but let's get started with
1615240	1622920	today's agenda, what we are going to discuss, and how today's class is going to be, so mostly right,
1623640	1630600	we have two classes, so I'll try to cover today closure, and do you know we have missed two data
1630600	1642040	searches, like in JS, a good amount of like important data, like when we cover data types
1642040	1649000	and other things, do you think anything we have missed it, does anyone recall that something we
1649000	1658760	haven't covered, do you remember have we covered map and set, do you recall if we came across this
1658760	1668360	use case, no right, so we'll cover these three things today, from like you know, like we'll
1668360	1671960	just put our hands to understand the concepts, in the next class,
1671960	1677720	right, next class is more of a advanced asynchronous coding, where there is nothing like
1677720	1683480	a more advanced asynchronous coding, but what I'll do is that, since we have two and a half hours,
1684680	1693320	I'll try to revise whole things that we have done it till now, whoever are not attempted any class
1694280	1701720	or didn't come across, I would ask everyone to be there, and I would ask you to nominate
1701720	1706680	like which topic you want to re-discuss on the WhatsApp group, or if you want to pick it up
1706680	1712440	something new, ping that nominate that topic, so that we revise through the things and understand
1712440	1718920	it completely digested, and one more thing I have shared you one of the, yeah we'll do that poll
1718920	1724280	Kabir, we'll do that poll, but I've shared you one of the document, like how does web works,
1724280	1734200	how many of you have read that, like I mean, like how HTML, CSS and JS is rendered into browser,
1740360	1745960	yeah, we'll be doing that anyways some bit in the future, so I just want to cover the whole
1746360	1751400	in the future, so I just want to cover the concepts that we have done it, so we'll pick
1751400	1757320	it up that way, but guys have you read this something like a document that I've shared you,
1758120	1764680	like how actually it's done, how these three things work together and build, okay,
1764680	1769080	so I'll pick it up first this one, which actually shows you in behind the scenes how things works,
1769720	1771560	so one topic will be covered,
1778680	1784440	okay great, so other can nominate it, but let's start with some of the coding guys for today,
1784440	1789960	firstly then we'll come to closure and everything, understanding those topics,
1791960	1798440	let's say I call it as, firstly let me create an index.html file, I hope you can see
1798440	1807800	Visual Studio code, right, okay, let's say you have script,
1828440	1835800	okay, so
1839080	1845800	now, so I have few questions for you again, okay, before starting today's content, I just want to
1845800	1850600	revise few things that I have done in previous class, how many of you were there in previous
1850600	1857560	class guys, give me thumbs up, if there is anyone who was not there, I see only one thumbs down,
1858440	1861400	okay,
1866440	1872200	but let's say if I go back to the previous class and I've covered good amount of examples here,
1872840	1879160	okay, just let's just try to you know revise few of the things, how these things were working,
1880280	1886920	okay, I'll try to remove all the answers that I have, will revise few examples,
1887640	1892120	like how we were able to get this and what was the concept behind, okay,
1903080	1910680	let's say we start from 18, yes, I just want you to recall or you know, what do you think
1910680	1916040	the answer for this one would be, firstly, I just want someone to you know think what would be the
1916040	1923480	output for this one, for the parent file, just think of this one guys, for five minutes, because
1923480	1928040	the topic is dependent on this, if you have the good understanding of this, things are sorted,
1933560	1936920	though we have done in last class, have received really great amount of answers,
1936920	1938600	but just rechecking this one,
1947640	1949960	I hope everyone is again trying to solve this,
1950920	1959240	Muneshwara has given an answer, but any other people are trying it again,
1973000	1976440	okay, Arun has given an answer, so there's a difference in answers now,
1977160	1985480	okay, just keep adding your answers again, Thiraj has given his answer,
1988600	1994520	guys, I need some new names who are trying out, because Shambhu, okay, you have given an answer,
1995800	2002920	any other one, few more, three to four, people giving me this answer would be really great,
2006840	2011720	so I hope everyone is paying attention, this concept is really important and
2012840	2016920	you will be seeing day in day out, every day in your code, whichever code you write in JS,
2016920	2027880	you will be seeing these concepts again and again, okay, Kishore has given his answer,
2027960	2035400	so with this, let's see this again, guys, what just happened, yeah, so
2037480	2044040	now as soon as first call is like, we call the parent file and this is something in parent file,
2044040	2052520	these three things are there, so firstly, we have a var variable, a equal to 20, which is hoisted,
2052520	2059960	initialized with undefined, sorry, declared with initially initialized with undefined, then
2059960	2065560	actual initialization happens, where 20 is assigned to this a variable, right, then you have a function
2065560	2072200	definition, but here you are calling that function, so once your code execution comes here, it goes
2072200	2078280	inside this child function, now let's see what is happening in child function, now here, if you see,
2078280	2086040	there is a new memory of a is created, okay, whenever you see firstly, a new variable is
2086040	2092440	created, this is actually every, we know that every function executes in a separate execution
2092440	2100920	context and by default, each function have its, you know, the scope of parent,
2101560	2107240	the global execution context, it is available through lexical scoping, right, scope chain,
2107240	2112280	there's a level of scopes, different scope, so you always, your child functions or the functions
2112280	2117720	which are inside of functions, always have an access to previous, right, that's through happening
2117720	2123800	through lexical scoping, now once we have it here, we see that there's a new value, it's initialized,
2123800	2129960	now in this particular execution context, another a variable is initialized, this is not going to
2129960	2135160	update this existing var, okay, now let us initialize with 10 and we're trying to output
2135160	2141560	the console log of a, now this will check this firstly a, whether in its current local memory,
2141560	2146920	a value a is available, it says that it is available, then it will print that then, now
2147720	2154760	this function declaration comes, then we call that function, now it goes inside that function,
2154760	2161320	now we are trying to directly print it, it checks whether in its memory, any there is a new creation
2161320	2168440	of variable with variable a, there is no variable a available here, right, then it goes to the parent
2168440	2174520	level scope which is its lexical scope, here it sees that let a is 10 is available in parent scope,
2174520	2181640	immediate parent, okay, then 10 is printed, then we are actually updating a equal to 30
2182360	2191080	and that 30 is actually updating this value as a equal to 30, right, now whenever
2191080	2199160	this value is actually updated and you come out, this child like two is executed and you see there
2199160	2206760	is a console log of a, now if you see the value of a is updated as 30 in its scope, it prints 30,
2206760	2213400	then once if we minimize this child, this whole execution is completed, it comes to the last point
2213480	2220760	again it sees a equal to 20, right, so the answer comes 10 10 30 20,
2221960	2228360	right, I hope everyone is clear with this point, is this anyone Arun, is this clear with you,
2229640	2237640	okay, I hope this is clear with you, now let's go back up, let's answer this one, the parent 4,
2237640	2243880	okay, the parent 4, once again,
2267640	2269880	okay,
2276920	2281960	guys, I hope you are trying it out, some patience for some time would be really helpful,
2281960	2287000	just a revision of concepts where you think in terms of execution context,
2288360	2294280	plus hoisting, plus how things are working, right, so Maneshwara has given his answer,
2294680	2300680	I need at least five to six answers from different people, so that I can re-explain that,
2309720	2311160	got two answers,
2313080	2313880	three,
2316280	2317000	four,
2317400	2317720	four,
2320360	2325880	great, I got five answers, so somebody has, okay, great guys, great, great effort, so I've received
2325880	2333000	good amount of answers, so let's revise this again, so firstly, function, let's say this
2334040	2341240	parent 4, okay, so initially it sees function, it hoist that function, then function call is
2341240	2346840	actually happening, it goes inside this function, our new execution context for parent 4 is created,
2347160	2353880	with having access to the global scope, with this keyword, in this new execution context,
2353880	2359640	inside this execution, new created execution context for parent 4, a variable is declared,
2359640	2365720	which is hoisted with undefined, then initialized with 20, it goes to the function firstly at line
2365720	2371800	number 165 to execute it, it enters into the child function, once it enters, it sees a new
2371800	2378680	variable again, in its new execution context for the child, so let a equal to 10, now whenever we
2378680	2384680	are trying to console log in a, so firstly it will try to access here itself, since a is available
2384680	2393720	in its own scope, okay, let's say I print a, then I create, this function is hoisted and kept ready,
2393720	2399880	then you go and see that there's another console log of a, so it will print again a 10, then you
2399880	2405640	see that hey I'm calling this child to function, so I'll go inside this function, I'll see another
2405640	2411800	console log of a, since in this scope there is no a available, it will go to the parent scope,
2411800	2417880	which is its lexical scope, it sees that a value a equal to 10, so it will take 10, then we are
2417880	2425480	trying to actually update a equal to 30, which is updating this one, let a equal to 30, right, now
2425480	2431480	whenever you come outside, let's say when this a is actually updated as 30,
2433240	2438440	right, now let's say this execution of child function is done, now once the execution of
2438440	2443720	child is done, it comes to the next line, it sees that what is the value of a in parent's scope,
2443720	2452680	so we see that 20, okay, so it's 10, 10, 10, 20, I hope I have got 100% right answers and I hope
2452680	2460360	everyone is also aligned with this, okay, let me solve this functions parent tree directly, okay,
2460360	2469400	so firstly we call a parent tree function, we go inside this function and value a is initialized
2469400	2476520	with a equal to 20, then you see that child is being called, so you go inside the child function
2476520	2483080	and you see a console log of a, since here there is no variable is initialized, we see there is no
2483080	2488520	variable installed in the child, so it will try to access from the parent, which it will receive it
2488520	2496040	as 20, then it sees that hey when I try to update here a equal to 10, actually I'm updating here a
2496040	2502440	equal to 10, right, once I update it here, then I'm calling child two, let's say if I go into the
2502440	2509240	child two and I try to print console log of a, it should print 10, because it is updated in its
2509240	2515640	parent scope, parent's lexical scope, then but if you see here it shouldn't be coming as 10,
2515640	2522520	reason behind in this scope variable a is already initialized, isn't it, new variable is created in
2522520	2529640	its local scope and whenever we see a variable initialized with var keyword, those are generally
2529640	2535720	hoisted and set with undefined, now first it will check in its local scope, does variable a exist,
2535720	2540600	it says that variable a exists, but the value is undefined whenever you try to do console log,
2540600	2546120	because initialized doesn't went through this scope, okay, now this line get executed,
2546120	2551480	value is updated as 30 for this particular scope, now this child to execution is done,
2552360	2560920	then you come back, a child is also done, you come back here, you check that hey value of a equal to 10,
2560920	2567480	so you update this, is this clear guys, I hope everyone is aligned with this answer also,
2569960	2575320	right, now, so now do you understand the lexical scoping,
2575960	2581960	a one second child, okay, let's see this what happened here, now if you see once we have
2581960	2588440	144 is executed Kabir, we updated var equal to 10, because in this particular scope,
2588440	2593240	in the child scope, we don't have variable initialized or created in a local memory,
2593240	2597400	so it goes and check whether it is not there in my space, so it will check in the parent,
2597400	2603640	so it checks in the parent updates at 10, okay, then child to get executed, when you go into the
2603720	2610760	child to, if you see first hoisting happens, whenever the execution context is created,
2610760	2617480	so when the when hoisting happens, variable a is actually hoisted and initialized with undefined
2617480	2625080	value and when it does happen, it starts execution, when it starts execution, it sees that there is a
2625080	2630440	console log of a and this in this execution context, it checks that whether in my local
2630440	2635880	memory, value a is already available, so it says that yeah, value a is available because we
2635880	2641960	hoisted it, now, so we'll get an since this line initialization doesn't happen with 30,
2642680	2650120	we get undefined here, okay, so now just rechecking with this, again, let me show you the
2651160	2658120	definition of lexical scope or scope chain, two things, scope chain in JavaScript and
2661080	2668760	okay, let's let's pick some article, good article, let's say, I don't want to go into
2668760	2685240	close here yet, but let's say I pick it up this one, but I hope you got the basic understanding
2685240	2690120	about scope chain, like a function is having access to the top level function, like
2690680	2708680	let's say there's an image added by in this article, so I try to zoom it in,
2709560	2716520	now, if you see here, maybe in this article, generally, whatever I'm saying is that whenever
2716520	2721480	your inner most child is actually having an access to the parent element till its global
2722360	2728120	scope, that is itself is called a scope chain from immediate parent to the upper parent, like
2728120	2735000	inheritance concept, right, having like always access to those things levels and similarly,
2735000	2738600	this concept is also called as, you know, lexical scoping,
2741240	2744680	both the things are actually meant in same way,
2748200	2750840	you see, again, this definition itself,
2755320	2759400	data success that stores a variable and functions that are defined in current scope
2759400	2764360	and all of outer scope, right, let's say, whatever the outer scope it is present,
2764360	2768680	it tries to remember all those things and along with its current scope, so bundled together,
2768680	2774360	current scope plus for our parents code is called as a lexical, you know, lexical scope,
2774360	2778280	like whatever, in general, this is also called a scope chain, you can resemble two things in
2778280	2782840	a same way, because they look both same, like you're trying to have access to all the levels,
2783560	2787400	lexical scopes also tries to state that thing itself, like current scope
2787400	2793160	plus all the levels of like access to all the variables. I hope these two points are clear,
2793880	2795560	lexical scope and scope chain,
2798280	2801720	give me thumbs up if these points are clear, what is lexical scope
2801720	2805720	and if there is anyone who don't understand it, give me thumbs down right away,
2805720	2811400	we can explore further examples and figure it out, okay, I see one thumbs down,
2813720	2820120	cool, two people, there is anyone else who don't understand it, happy to repeat it,
2820120	2825560	okay, I see two people Kabir and Rajni, now if you see this guys, what just happened here firstly,
2826200	2832280	whenever we were going inside the child, let's say child two, if you remember this a is actually
2832280	2841800	referring to the parent scope, elect a equal to 10, isn't it, do I agree with that, it is actually
2841800	2848840	trying to reach out the parent, so what I'm trying to say is that, this along the scope,
2848840	2854280	whatever in child two things are defined, along the variables and functions defined in the child
2854280	2864120	two, along with that and the all outer elements in the memory, you know, this may be the scope of
2864120	2871240	child or the parent for everything are bundled together, the memory or values available in those
2871240	2878440	bundled together is called as lexical scope, this is point clear, in general like whatever
2878440	2884200	hierarchy and this is also called as a scope chain, because like this is particularly having
2884200	2889720	an access to this one, then this one, this chain continues till the global execution context,
2892440	2897000	is this point clear guys, I hope Rajni and
2899480	2905960	right, okay, cool, now let's get started with one of the question guys, I just want to ask you one
2905960	2911000	of the question is that, let's say if I want to say that I want to build a counter,
2914280	2920200	where if I call that counter again and again, it should start printing me one, two, three,
2920200	2929320	four, say if I write down a question, let's say, implement a counter
2929880	2932680	function, that returns
2936280	2942120	plus one value, so how it would be like, let's say if there is a function that you have defined,
2942920	2944920	I'll call that counter function,
2948680	2954120	let's say I call this function, it should print one, then again if I call that counter function,
2954440	2957880	then again if I call that counter function, it should print two,
2960120	2963000	then again if I call this counter function, it should print three,
2964280	2968200	so how would you approach this question guys, how would you approach like if I want to do this
2968840	2973320	sort of implementation, it's a very basic thing, but how would you approach it,
2973320	2987720	after printing, increment the value inside the function, can anyone write down that logic for me,
2987720	2993080	can you build a function counter, can you guys take your time and write down that function counter,
3003960	3012360	so I'll be waiting for your outputs guys, just think of it, how would you build this one,
3021400	3025720	I have to execute, whenever I'm executing, actually the one should print, then two should
3025720	3037800	print, then three should print, let's say I write down a basic syntax for you,
3039080	3045560	function counter, then I have something like this, then let's say it returns something,
3045560	3052680	it returns some value here, so I've seen some bit tripartis answer, like this is where a equal to
3052680	3060680	zero console of a plus plus, okay cool, now then I have other answer, I've been of says loop,
3060680	3065880	I've been, why would I call loop, like I'm calling a function here, first think of this thing,
3067800	3074680	okay Arun says set timeout, we don't need any delay as of now, Arun just I want to add numbers,
3075640	3077400	counter, just simple counter,
